dataframe: MonthlyRate JobLevel DistanceFromHome Agesil: 0.3115742672363388, method: median, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel MonthlyRate DistanceFromHomesil: 0.3007512615895015, method: centroid, clusters: 3
=================================================dataframe: JobLevel MonthlyIncome MonthlyRate DistanceFromHomesil: 0.3392078873285479, method: median, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome MonthlyRate DistanceFromHomesil: 0.30043195377607557, method: complete, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome MonthlyRate DistanceFromHomesil: 0.30789517562920976, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome MonthlyRate DistanceFromHomesil: 0.30789517562920976, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked MonthlyRate DistanceFromHomesil: 0.30889137475372036, method: median, clusters: 3
=================================================dataframe: FractionYearsAtCompany PercentSalaryHike MonthlyRate DistanceFromHomesil: 0.3289946827933358, method: median, clusters: 3
=================================================dataframe: Age StockOptionLevel MonthlyRate DistanceFromHomesil: 0.30303068984896087, method: median, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel MonthlyRate DistanceFromHomesil: 0.3007512615895015, method: centroid, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel MonthlyRate DistanceFromHomesil: 0.30043195377607557, method: complete, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel MonthlyRate DistanceFromHomesil: 0.30789517562920976, method: average, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel MonthlyRate DistanceFromHomesil: 0.30789517562920976, method: centroid, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel MonthlyRate DistanceFromHomesil: 0.30889137475372036, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear StockOptionLevel MonthlyRate DistanceFromHomesil: 0.3342304867312309, method: median, clusters: 3
=================================================dataframe: StockOptionLevel TrainingTimesLastYear MonthlyRate DistanceFromHomesil: 0.3342304867312309, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike FractionYearsAtCompany MonthlyRate DistanceFromHomesil: 0.3289946827933358, method: median, clusters: 3
=================================================dataframe: StockOptionLevel Age NumCompaniesWorked DistanceFromHomesil: 0.31701934794625614, method: single, clusters: 3
=================================================dataframe: TrainingTimesLastYear JobLevel NumCompaniesWorked DistanceFromHomesil: 0.3020855346154702, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear JobLevel NumCompaniesWorked DistanceFromHomesil: 0.3020855346154702, method: median, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyIncome NumCompaniesWorked DistanceFromHomesil: 0.32529951968621235, method: single, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate NumCompaniesWorked DistanceFromHomesil: 0.30889137475372036, method: median, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike NumCompaniesWorked DistanceFromHomesil: 0.30196566413617354, method: single, clusters: 3
=================================================dataframe: Age StockOptionLevel NumCompaniesWorked DistanceFromHomesil: 0.31701934794625614, method: single, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel NumCompaniesWorked DistanceFromHomesil: 0.32529951968621235, method: single, clusters: 3
=================================================dataframe: MonthlyRate StockOptionLevel NumCompaniesWorked DistanceFromHomesil: 0.3088913747537204, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike StockOptionLevel NumCompaniesWorked DistanceFromHomesil: 0.30196566413617354, method: single, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear NumCompaniesWorked DistanceFromHomesil: 0.3020855346156002, method: median, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear NumCompaniesWorked DistanceFromHomesil: 0.3020855346156002, method: median, clusters: 4
=================================================dataframe: TrainingTimesLastYear MonthlyIncome PercentSalaryHike DistanceFromHomesil: 0.30268929801183564, method: median, clusters: 3
=================================================dataframe: FractionYearsAtCompany MonthlyRate PercentSalaryHike DistanceFromHomesil: 0.3289946827933358, method: median, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked PercentSalaryHike DistanceFromHomesil: 0.3019656641362427, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel PercentSalaryHike DistanceFromHomesil: 0.3019656641364754, method: single, clusters: 3
=================================================dataframe: MonthlyIncome TrainingTimesLastYear PercentSalaryHike DistanceFromHomesil: 0.30268929801183564, method: median, clusters: 3
=================================================dataframe: MonthlyRate FractionYearsAtCompany PercentSalaryHike DistanceFromHomesil: 0.3289946827933358, method: median, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome DistanceFromHomesil: 0.3296449290618658, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome DistanceFromHomesil: 0.3195900283741403, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome DistanceFromHomesil: 0.3003077611935313, method: ward, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome DistanceFromHomesil: 0.329644929061866, method: centroid, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel RateIncome DistanceFromHomesil: 0.3195900283741403, method: average, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel RateIncome DistanceFromHomesil: 0.3003077611935313, method: ward, clusters: 3
