,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
354,41.0,No,Research & Development,25.0,Master,Medical,High,Male,High,2.9999999999999996,Healthcare Representative,High,Divorced,6229.9999999999845,6975.000000000002,1.0,Yes,11.0,MISSING,High,1.0,16.0,3.0,Good,14.0,10.000000000000002,10.000000000000002,1.0
355,46.0,Yes,Sales,12.999999999999996,Doctor,Marketing,Medium,Female,Medium,2.0000000000000004,Sales Executive,Low,Divorced,18946.999999999953,8658.000000000002,5.000000000000001,Yes,12.999999999999996,Excellent,Medium,2.9999999999999996,16.0,2.0,Better,7.5,2.0000000000000004,2.0000000000000004,2.0000000000000004
356,19.0,No,Research & Development,9.0,Bachelor,Life Sciences,High,Female,Very High,1.0,Research Scientist,High,Married,1483.000000000001,22376.000000000007,5.999999999999999,No,17.999999999999996,Excellent,Low,2.0000000000000004,5.000000000000001,3.0,Good,1.0,0.0,0.0,0.0
357,34.0,No,Research & Development,8.000000000000002,Doctor,Life Sciences,Low,Male,Low,1.0,Laboratory Technician,High,Married,9725.000000000024,5869.0,1.0,No,19.000000000000004,Excellent,Very High,2.9999999999999996,2.9999999999999996,2.0,Better,15.000000000000005,2.0000000000000004,1.0,2.0000000000000004
358,35.0,Yes,Research & Development,2.0000000000000004,Bachelor,Medical,High,Female,High,2.0000000000000004,Manufacturing Director,Medium,Married,8789.0,7653.000000000001,4.0,No,11.0,Excellent,Low,2.0000000000000004,7.000000000000001,3.0,Better,10.000000000000002,2.0000000000000004,1.0,4.0
359,40.0,No,Sales,29.000000000000007,Master,Technical Degree,High,Female,High,2.9999999999999996,Sales Executive,Medium,Married,19033.000000000004,17798.99999999999,2.9999999999999996,No,11.999999999999998,Excellent,Medium,1.0,9.0,2.0,Better,20.000000000000004,2.0000000000000004,1.0,2.9999999999999996
360,53.0,No,Research & Development,8.000000000000002,Bachelor,Medical,Very High,Female,High,4.0,Manager,High,Divorced,4450.000000000001,19730.0,2.0000000000000004,Yes,14.0,Excellent,High,2.9999999999999996,21.0,3.0,Better,4.0,0.0,0.0,2.0000000000000004
361,45.0,No,Research & Development,7.000000000000001,Bachelor,Medical,Very High,Male,Medium,2.0000000000000004,Healthcare Representative,Low,Single,9724.000000000007,23397.999999999996,8.000000000000002,No,19.000000000000004,MISSING,Low,0.0,9.0,2.0,Bad,1.0,5.999999999999999,0.0,7.000000000000001
362,21.5,No,Sales,21.0,Master,Life Sciences,Very High,Male,Very High,2.0000000000000004,Sales Executive,Very High,Single,6284.000000000002,19921.0,1.0,No,11.999999999999998,Outstanding,Very High,0.0,10.000000000000002,3.0,Better,2.0000000000000004,7.000000000000001,5.000000000000001,7.000000000000001
363,39.5,Yes,Sales,9.0,College,Medical,High,Male,Medium,2.9999999999999996,Sales Executive,Very High,Single,2500.9999999999964,13596.000000000004,1.0,No,16.0,Excellent,Very High,0.0,9.0,4.0,Better,2.5000000000000004,8.000000000000002,4.0,7.000000000000001
364,31.0,No,Research & Development,11.0,Bachelor,Medical,Low,Female,High,1.0,Laboratory Technician,High,Single,6284.000000000002,19106.0,4.0,No,17.999999999999996,Excellent,Low,0.0,8.000000000000002,2.0,Better,11.0,2.0000000000000004,0.0,2.0000000000000004
365,27.0,No,Sales,4.0,Master,Life Sciences,Very High,Female,Medium,2.0000000000000004,Sales Executive,High,Married,2379.0,14589.99999999999,4.0,No,14.0,Excellent,High,1.0,17.0,3.0,Best,5.000000000000001,11.0,5.000000000000001,9.0
366,57.5,No,Research & Development,20.000000000000004,Bachelor,Medical,Medium,Male,Low,2.9999999999999996,Healthcare Representative,Low,Divorced,3230.0000000000005,19862.99999999999,2.0000000000000004,Yes,17.999999999999996,Excellent,Medium,1.0,23.999999999999996,4.0,Better,2.5000000000000004,7.000000000000001,0.0,7.000000000000001
367,27.0,No,Research & Development,2.9999999999999996,College,Life Sciences,Low,Female,High,1.0,Laboratory Technician,Very High,Divorced,4174.000000000011,2560.999999999999,5.000000000000001,No,22.0,Excellent,Low,1.0,7.000000000000001,2.0,Better,2.0000000000000004,0.0,0.0,0.0
368,35.0,No,Sales,1.0,Below College,Medical,Medium,Male,High,2.9999999999999996,Sales Executive,Very High,Married,16833.999999999967,6599.0,1.0,No,14.0,Excellent,Very High,1.0,11.0,3.0,Better,1.0,10.000000000000002,4.0,1.0
369,33.0,No,Sales,28.000000000000004,College,Marketing,Low,Male,High,2.0000000000000004,Sales Executive,Medium,Married,2276.9999999999995,7427.999999999999,1.0,No,20.000000000000004,MISSING,Very High,2.0000000000000004,5.999999999999999,4.0,Best,4.0,2.9999999999999996,1.0,4.0
370,31.0,No,Sales,25.999999999999996,Bachelor,Life Sciences,High,Male,Medium,2.0000000000000004,Sales Executive,Low,Married,5915.000000000002,24232.0,1.0,No,11.0,Outstanding,High,1.0,5.000000000000001,3.0,Better,7.000000000000001,2.9999999999999996,0.0,4.0
371,30.0,No,Research & Development,8.000000000000002,Below College,Life Sciences,High,Male,High,1.0,Laboratory Technician,High,Married,3491.000000000002,17872.0,1.0,No,11.0,Excellent,Low,1.0,8.000000000000002,2.0,Better,10.000000000000002,2.9999999999999996,0.0,7.000000000000001
372,33.0,No,Sales,1.0,Bachelor,Marketing,Medium,Male,High,2.0000000000000004,Sales Executive,High,Married,13610.000000000002,18658.999999999996,9.0,No,11.0,Excellent,High,0.0,15.000000000000005,2.0,Better,7.000000000000001,9.0,5.999999999999999,9.0
373,40.0,No,Research & Development,22.0,Master,Other,High,Male,Medium,2.0000000000000004,Research Scientist,Very High,Married,10931.999999999975,26496.000000000007,1.0,Yes,15.000000000000005,Excellent,Medium,0.0,16.0,2.0,Better,1.0,10.000000000000002,5.999999999999999,11.0
374,33.0,No,Sales,16.0,Master,Marketing,Very High,Male,Medium,2.0000000000000004,Sales Executive,High,Divorced,3142.9999999999986,24558.0,4.0,No,19.000000000000004,Excellent,Very High,2.0000000000000004,9.0,1.0,Better,10.000000000000002,0.0,0.0,0.0
375,33.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Male,Medium,2.0000000000000004,Manufacturing Director,High,Married,4372.999999999997,19124.000000000004,1.0,No,11.999999999999998,Excellent,High,1.0,14.0,2.0,Better,4.0,12.999999999999996,5.999999999999999,8.000000000000002
376,34.0,No,Sales,7.000000000000001,College,Marketing,Low,Male,Medium,2.9999999999999996,Sales Executive,Very High,Married,2932.0000000000023,20715.000000000004,7.000000000000001,Yes,17.999999999999996,Excellent,Very High,1.0,35.000000000000014,3.0,Better,5.000000000000001,2.0000000000000004,0.0,4.0
377,40.0,No,Human Resources,1.0,Doctor,Human Resources,Low,Male,High,2.0000000000000004,Human Resources,Very High,Married,16823.000000000007,10503.000000000004,4.0,Yes,11.0,Excellent,High,0.0,14.0,3.0,Better,2.5000000000000004,7.000000000000001,0.0,2.0000000000000004
378,40.0,Yes,Research & Development,10.000000000000002,Below College,Medical,Low,Male,Low,1.0,Laboratory Technician,Very High,Divorced,13503.000000000015,6705.0,7.000000000000001,No,12.999999999999996,Outstanding,Low,2.9999999999999996,8.000000000000002,3.0,Better,22.0,2.9999999999999996,1.0,2.9999999999999996
379,45.0,Yes,Sales,12.999999999999996,Master,Marketing,Low,Male,Very High,4.0,Sales Executive,High,Single,2063.999999999997,9276.999999999998,5.999999999999999,Yes,17.0,Excellent,High,0.0,23.999999999999996,3.0,Good,4.0,7.000000000000001,2.9999999999999996,8.000000000000002
380,43.0,No,Research & Development,9.0,Master,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Very High,Married,2436.999999999999,18724.999999999996,2.9999999999999996,No,22.999999999999996,Excellent,Medium,2.0000000000000004,10.000000000000002,4.0,Better,1.0,2.0000000000000004,0.0,2.9999999999999996
381,34.0,No,Research & Development,5.999999999999999,College,Technical Degree,Very High,Female,High,2.0000000000000004,Research Scientist,Low,Divorced,4380.999999999997,22086.999999999996,2.9999999999999996,Yes,11.999999999999998,Excellent,Medium,2.0000000000000004,17.999999999999996,3.0,Better,5.999999999999999,9.0,5.999999999999999,9.0
382,38.0,No,Research & Development,1.0,College,Life Sciences,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,13205.999999999995,22793.999999999993,1.0,Yes,12.999999999999996,Excellent,Very High,1.0,5.999999999999999,3.0,Better,17.999999999999996,5.000000000000001,1.0,2.9999999999999996
383,32.0,Yes,Research & Development,7.000000000000001,College,Technical Degree,Very High,Female,High,1.0,Laboratory Technician,High,Married,5228.0,3665.9999999999977,8.000000000000002,No,11.0,Excellent,Very High,1.0,14.0,2.0,Bad,12.999999999999996,9.0,9.0,8.000000000000002
384,36.0,No,Sales,7.000000000000001,Below College,Life Sciences,Very High,Female,High,1.0,Sales Representative,High,Married,5228.0,16191.999999999996,1.0,No,12.999999999999996,Excellent,Low,1.0,1.0,2.0,Better,2.5000000000000004,0.0,0.0,0.0
385,44.0,No,Research & Development,5.000000000000001,College,Life Sciences,Medium,Male,Very High,2.0000000000000004,Healthcare Representative,Low,Divorced,2063.999999999997,18384.000000000007,1.0,No,11.999999999999998,MISSING,Very High,2.0000000000000004,5.999999999999999,4.0,Better,2.9999999999999996,2.9999999999999996,1.0,5.000000000000001
386,56.0,No,Research & Development,22.999999999999996,College,Life Sciences,High,Female,Very High,1.0,Research Scientist,High,Married,5380.000000000002,23779.0,1.0,No,23.999999999999996,Excellent,High,1.0,10.000000000000002,3.0,Better,0.0,7.000000000000001,0.0,7.000000000000001
387,37.0,No,Research & Development,29.000000000000007,Master,Life Sciences,Medium,Female,Medium,4.0,Manager,High,Married,4448.999999999996,9314.000000000002,0.0,No,15.000000000000005,Excellent,Medium,1.0,28.000000000000004,2.0,Better,12.999999999999996,10.000000000000002,15.000000000000005,7.000000000000001
388,38.0,No,Research & Development,2.0000000000000004,Master,Medical,Very High,Female,Very High,1.0,Research Scientist,Very High,Married,5980.000000000005,5586.000000000001,0.0,Yes,14.0,Excellent,Low,2.9999999999999996,5.999999999999999,2.0,Better,7.5,0.0,1.0,2.0000000000000004
389,33.0,Yes,Sales,9.0,Bachelor,Marketing,Medium,Female,Low,1.0,Sales Representative,Medium,Single,8223.999999999998,14630.0,1.0,No,12.999999999999996,Excellent,High,0.0,2.0000000000000004,3.0,Better,5.000000000000001,2.0000000000000004,2.0000000000000004,2.0000000000000004
390,26.0,No,Research & Development,2.9999999999999996,Bachelor,Life Sciences,High,Female,Medium,1.0,Research Scientist,Very High,Married,2368.0,8456.000000000004,2.9999999999999996,No,17.0,Excellent,Low,1.0,7.000000000000001,3.0,Better,5.000000000000001,0.0,0.0,0.0
391,31.0,Yes,Research & Development,10.000000000000002,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Research Scientist,Low,Single,6284.000000000002,11479.0,5.999999999999999,Yes,20.000000000000004,Outstanding,High,0.0,2.9999999999999996,2.0,Better,10.000000000000002,0.0,0.0,0.0
392,34.0,No,Research & Development,19.000000000000004,College,Medical,High,Male,High,2.0000000000000004,Laboratory Technician,Very High,Married,4174.000000000011,16523.000000000004,8.000000000000002,Yes,15.000000000000005,Excellent,High,1.0,15.000000000000005,2.0,Best,12.999999999999996,2.0000000000000004,2.9999999999999996,7.000000000000001
393,39.5,No,Sales,5.000000000000001,College,Life Sciences,Medium,Male,High,2.0000000000000004,Sales Executive,Medium,Married,3903.999999999999,8891.0,1.0,No,14.0,Excellent,Very High,1.0,10.000000000000002,2.0,Better,5.000000000000001,8.000000000000002,5.000000000000001,2.9999999999999996
394,31.0,No,Research & Development,1.0,Master,Life Sciences,High,Female,Medium,5.000000000000001,Manager,High,Married,5238.000000000001,5678.000000000001,0.0,No,14.0,Outstanding,Low,1.0,34.0,3.0,Better,5.000000000000001,17.999999999999996,11.0,9.0
395,29.0,No,Research & Development,17.999999999999996,Master,Life Sciences,Very High,Female,Medium,5.000000000000001,Research Director,High,Divorced,3179.999999999998,2124.9999999999995,1.0,Yes,17.0,Excellent,High,1.0,30.999999999999996,3.0,Better,2.9999999999999996,9.0,0.0,9.0
396,31.0,No,Sales,5.999999999999999,College,Marketing,Medium,Male,High,2.0000000000000004,Sales Representative,High,Married,4174.000000000011,16047.000000000002,2.0000000000000004,Yes,20.000000000000004,Excellent,Very High,1.0,12.999999999999996,2.0,Bad,1.0,7.000000000000001,4.0,5.000000000000001
397,40.0,Yes,Research & Development,10.000000000000002,Below College,Medical,Very High,Male,High,1.0,Research Scientist,High,Single,2063.999999999997,26999.0,1.0,Yes,11.0,Excellent,Very High,0.0,1.0,3.0,Better,4.0,0.0,1.0,1.0
398,27.0,No,Sales,2.0000000000000004,Bachelor,Marketing,High,Female,High,4.0,Manager,Low,Married,2393.9999999999995,24096.999999999996,8.000000000000002,No,22.999999999999996,Excellent,Low,0.0,28.000000000000004,2.0,Better,8.000000000000002,15.000000000000005,15.000000000000005,9.0
399,40.0,No,Sales,12.999999999999996,College,Life Sciences,Very High,Male,High,1.0,Sales Representative,Medium,Married,2809.000000000001,7102.999999999997,1.0,No,12.999999999999996,Excellent,High,1.0,1.0,2.0,Better,2.0000000000000004,0.0,0.0,0.0
400,27.0,No,Research & Development,8.000000000000002,Below College,Life Sciences,High,Male,Medium,2.0000000000000004,Research Scientist,Medium,Married,6284.000000000002,24907.000000000007,1.0,No,22.999999999999996,Excellent,Very High,1.0,10.000000000000002,3.0,Better,5.000000000000001,7.000000000000001,1.0,7.000000000000001
401,42.0,Yes,Research & Development,25.0,Bachelor,Life Sciences,Low,Male,Low,1.0,Laboratory Technician,High,Single,4907.000000000001,10558.0,1.0,No,11.999999999999998,Outstanding,High,0.0,1.0,3.0,Good,20.000000000000004,0.0,0.0,1.0
402,34.0,No,Research & Development,1.0,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,Low,Married,9712.999999999998,10554.000000000004,2.0000000000000004,No,16.0,Excellent,Medium,1.0,7.000000000000001,2.0,Better,5.000000000000001,2.0000000000000004,0.0,2.0000000000000004
403,39.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,2.0000000000000004,Healthcare Representative,Very High,Married,19430.999999999927,21781.99999999999,4.0,No,12.999999999999996,Excellent,Medium,1.0,11.999999999999998,3.0,Good,5.999999999999999,2.0000000000000004,2.0000000000000004,2.0000000000000004
404,59.0,No,Sales,7.000000000000001,Master,Medical,Medium,Female,High,5.000000000000001,Manager,Medium,Single,2063.999999999997,4349.0,1.0,No,14.0,Excellent,Medium,0.0,21.0,2.0,Good,5.999999999999999,8.000000000000002,11.999999999999998,8.000000000000002
405,38.0,No,Sales,1.0,Bachelor,Marketing,Low,Male,High,2.9999999999999996,Sales Executive,Very High,Single,4174.000000000011,6770.0,1.0,No,21.0,Excellent,Low,0.0,14.0,3.0,Good,7.000000000000001,8.000000000000002,2.0000000000000004,1.0
406,33.5,No,Research & Development,2.9999999999999996,Bachelor,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Married,3419.9999999999995,16734.000000000004,4.0,No,15.000000000000005,Excellent,High,1.0,9.0,2.0,Bad,5.999999999999999,2.9999999999999996,1.0,4.0
407,52.0,No,Research & Development,2.0000000000000004,College,Other,High,Female,High,4.0,Manager,Very High,Married,10504.00000000001,12981.999999999993,1.0,Yes,11.0,Outstanding,High,1.0,25.999999999999996,3.0,Good,9.0,14.0,2.9999999999999996,0.0
408,28.0,Yes,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Very High,Single,4174.000000000011,5206.999999999997,1.0,Yes,12.999999999999996,MISSING,High,0.0,10.000000000000002,3.0,Good,7.000000000000001,9.0,7.000000000000001,8.000000000000002
409,34.0,No,Research & Development,2.0000000000000004,Below College,Technical Degree,High,Male,High,1.0,Laboratory Technician,Very High,Married,7083.000000000004,19299.000000000004,0.0,No,14.0,Excellent,High,1.0,2.9999999999999996,3.0,Better,10.000000000000002,1.0,2.0000000000000004,1.0
410,45.5,No,Research & Development,2.9999999999999996,Master,Life Sciences,Very High,Female,High,1.0,Research Scientist,High,Married,4363.999999999992,23158.999999999996,1.0,Yes,11.0,Excellent,High,0.0,8.000000000000002,2.0,Better,2.0000000000000004,7.000000000000001,2.9999999999999996,0.0
411,45.5,No,Research & Development,14.0,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,6581.999999999995,14377.000000000002,1.0,Yes,14.0,Excellent,Very High,2.0000000000000004,9.0,2.0,Good,5.999999999999999,7.000000000000001,5.999999999999999,8.000000000000002
412,42.0,No,Research & Development,2.0000000000000004,College,Medical,Medium,Male,High,2.0000000000000004,Manufacturing Director,Very High,Divorced,5154.999999999993,24441.999999999996,2.0000000000000004,No,14.0,Excellent,High,1.0,15.000000000000005,3.0,Better,5.999999999999999,7.000000000000001,1.0,7.000000000000001
413,41.0,No,Research & Development,21.0,Master,Life Sciences,Medium,Male,Very High,2.9999999999999996,Manufacturing Director,Low,Divorced,6870.0,10195.000000000004,1.0,No,11.0,Excellent,High,1.0,10.000000000000002,3.0,Better,2.9999999999999996,9.0,8.000000000000002,8.000000000000002
414,21.5,No,Research & Development,7.000000000000001,Bachelor,Life Sciences,High,Female,High,2.0000000000000004,Healthcare Representative,Very High,Divorced,2063.999999999997,4203.999999999997,1.0,Yes,11.0,Excellent,Medium,2.0000000000000004,5.999999999999999,2.0,Better,9.0,0.0,1.0,0.0
415,46.0,No,Research & Development,22.999999999999996,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,Very High,Divorced,2063.999999999997,3032.000000000001,1.0,No,22.0,Excellent,Medium,2.0000000000000004,2.9999999999999996,2.0,Bad,11.0,2.0000000000000004,0.0,2.0000000000000004
416,32.0,No,Sales,11.0,Master,Marketing,Very High,Male,High,2.0000000000000004,Sales Executive,Very High,Single,4647.999999999995,8190.9999999999945,2.9999999999999996,No,11.999999999999998,Excellent,High,0.0,8.000000000000002,2.0,Best,0.0,1.0,0.0,4.0
417,48.0,No,Research & Development,1.0,Bachelor,Other,High,Male,High,2.0000000000000004,Manufacturing Director,Medium,Married,4174.000000000011,23360.99999999999,0.0,No,15.000000000000005,Excellent,Low,1.0,10.000000000000002,2.0,Better,2.0000000000000004,7.000000000000001,0.0,5.000000000000001
