Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
45.0,No,Sales,1.0,Bachelor,Marketing,Medium,Female,Very High,1.7320508075688772,Sales Executive,Low,Married,1.0,No,4.0,Excellent,High,0.213329244607994,1.0,3.0,Better,2.6457513110645907,0.1
35.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,Low,Divorced,1.7320508075688772,No,4.0,Excellent,Medium,0.20370912640312408,1.0,2.0,Better,1.4142135623730951,0.3125000000000001
38.0,No,Sales,4.358898943540674,College,Medical,Low,Male,High,1.7320508075688772,Sales Executive,Medium,Single,1.0,Yes,3.6055512754639887,Excellent,Very High,0.6022019110926461,0.0,3.0,Better,0.0,0.2
25.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Low,Female,Medium,1.4142135623730951,Research Scientist,High,Single,1.0,Yes,3.7416573867739413,MISSING,Low,0.3089536569514575,0.0,3.0,Bad,2.6457513110645907,0.29999999999999993
39.5,Yes,Research & Development,3.0,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Low,Married,2.0,No,4.123105625617661,Excellent,High,0.9163981958762892,1.0,2.0,Good,1.0,0.9090909090909092
45.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,0.0,No,4.123105625617661,Excellent,Low,0.959970754889418,1.7320508075688772,4.0,Good,3.1622776601683795,0.26315789473684204
27.5,No,Sales,1.4142135623730951,College,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,1.7320508075688772,No,3.7416573867739413,Excellent,High,0.9802724283701288,1.0,5.0,Better,2.8284271247461903,0.6666666666666665
27.5,Yes,Sales,4.898979485566356,Master,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Single,0.0,Yes,4.795831523312719,Excellent,High,0.874344209852847,0.0,4.0,Best,3.0,0.375
25.0,No,Sales,2.8284271247461903,College,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,2.0,Yes,3.3166247903554,Excellent,Medium,0.4175936023264265,1.0,1.0,Good,1.4142135623730951,0.375
39.5,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,1.7320508075688772,Yes,4.358898943540674,Excellent,Very High,0.4397492781181776,1.0,6.0,Best,2.0,0.4999999999999999
28.0,No,Research & Development,4.898979485566356,College,Technical Degree,Low,Male,High,1.4142135623730951,Research Scientist,Very High,Divorced,1.0,No,4.123105625617661,Excellent,Low,0.2570458542970508,1.4142135623730951,3.0,Better,2.8284271247461903,0.3333333333333333
18.0,No,Research & Development,1.4142135623730951,College,Other,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Divorced,1.0,No,4.358898943540674,MISSING,Low,0.29899777282850776,1.4142135623730951,5.0,Better,2.6457513110645907,0.0
47.0,No,Sales,2.0,Below College,Marketing,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,0.0,Yes,3.6055512754639887,Excellent,Very High,0.07956005744954266,1.0,2.0,Best,3.7416573867739413,0.08695652173913047
50.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Female,Medium,2.23606797749979,Research Director,Low,Married,2.8284271247461903,No,3.4641016151377544,Excellent,Medium,0.6699823276950267,1.7320508075688772,3.0,Better,0.0,0.4117647058823529
29.0,No,Sales,2.449489742783178,Bachelor,Life Sciences,High,Female,Very High,2.0,Sales Executive,Low,Married,3.0,No,3.3166247903554,MISSING,Very High,0.2296779141104297,1.7320508075688772,3.0,Good,2.6457513110645907,0.25
41.0,Yes,Sales,4.0,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Sales Executive,Low,Single,1.4142135623730951,Yes,4.47213595499958,Excellent,High,0.2752675386444709,0.0,1.0,Good,0.0,0.6363636363636365
40.0,No,Sales,2.23606797749979,College,Marketing,Very High,Male,High,2.23606797749979,Manager,High,Married,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.30180180180180183,0.0,5.0,Best,0.0,0.14285714285714282
29.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,High,Divorced,1.0,No,3.3166247903554,Excellent,Low,0.4507087628865988,1.0,2.0,Better,2.8284271247461903,0.29999999999999993
30.0,No,Sales,1.0,Below College,Life Sciences,Low,Male,Medium,1.4142135623730951,Sales Executive,High,Single,2.6457513110645907,No,3.3166247903554,Excellent,Very High,0.08942759850818872,0.0,5.0,Good,1.7320508075688772,0.5000000000000001
34.0,No,Research & Development,3.0,College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Low,Married,1.0,Yes,3.6055512754639887,Excellent,Very High,0.6044219499200857,0.0,3.0,Better,2.6457513110645907,0.375
44.0,No,Research & Development,4.47213595499958,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Research Scientist,High,Single,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.14427006218537153,0.0,2.0,Good,1.7320508075688772,0.2
43.0,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Manufacturing Director,High,Single,0.0,No,4.58257569495584,Excellent,Medium,0.27745533174007075,0.0,2.0,Better,2.6457513110645907,0.29999999999999993
58.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,1.4142135623730951,No,4.242640687119285,Excellent,Very High,0.12403585574317245,1.0,3.0,Better,1.0,0.3571428571428571
30.0,No,Sales,3.4641016151377544,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,Very High,Single,2.0,No,3.3166247903554,MISSING,Very High,0.7966892400300981,0.0,3.0,Better,1.4142135623730951,0.4375000000000001
32.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Healthcare Representative,High,Married,1.0,No,4.123105625617661,MISSING,Medium,0.1962899306584486,1.0,3.0,Better,3.0,0.29999999999999993
34.0,No,Research & Development,1.0,Master,Medical,Very High,Female,High,1.7320508075688772,Healthcare Representative,Low,Divorced,2.6457513110645907,No,4.0,Excellent,High,0.3593143596377741,1.0,2.0,Better,1.4142135623730951,0.6470588235294118
35.0,No,Research & Development,3.0,Master,Life Sciences,High,Male,Medium,1.4142135623730951,Healthcare Representative,Medium,Single,3.0,No,4.358898943540674,Outstanding,High,0.5270186655666703,0.0,3.0,Better,1.0,0.7999999999999999
39.5,No,Sales,1.4142135623730951,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,Very High,Divorced,2.0,Yes,3.4641016151377544,MISSING,Medium,0.9101143674052914,1.0,2.0,Good,2.449489742783178,0.07692307692307697
56.0,No,Research & Development,3.0,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Married,3.0,No,4.123105625617661,MISSING,High,0.5199118526680311,1.0,2.0,Better,1.7320508075688772,0.7777777777777778
52.0,No,Sales,5.385164807134505,Below College,Medical,Low,Female,High,1.7320508075688772,Manager,High,Married,1.7320508075688772,No,4.58257569495584,Excellent,Medium,0.5260655600967543,1.0,2.0,Bad,0.0,0.3333333333333333
50.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Very High,Male,High,1.7320508075688772,Manufacturing Director,Medium,Married,1.7320508075688772,No,4.242640687119285,Excellent,Medium,0.6637576677417291,1.0,3.0,Better,1.4142135623730951,0.1739130434782609
18.0,Yes,Research & Development,5.385164807134505,Master,Medical,Low,Female,Medium,1.4142135623730951,Research Scientist,High,Single,1.0,No,4.69041575982343,Excellent,Medium,0.4838606583573027,0.0,4.0,Better,2.6457513110645907,0.0
38.0,No,Research & Development,1.7320508075688772,Master,Medical,Medium,Male,High,1.7320508075688772,Research Director,High,Divorced,3.0,No,3.4641016151377544,Excellent,Low,0.20860755749463866,1.0,2.0,Better,1.4142135623730951,0.22222222222222227
27.0,No,Sales,4.0,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,High,Divorced,2.8284271247461903,No,3.7416573867739413,Outstanding,High,0.4485503541955745,1.0,0.0,Better,2.6457513110645907,0.3333333333333333
20.0,No,Sales,3.1622776601683795,Bachelor,Medical,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,1.0,No,3.6055512754639887,Excellent,Low,0.11057534246575336,0.0,5.0,Better,1.7320508075688772,0.2
24.0,No,Research & Development,3.8729833462074175,Master,Life Sciences,Low,Female,High,2.0,Research Director,High,Married,1.4142135623730951,Yes,3.7416573867739413,MISSING,Medium,0.19302626711061824,0.0,6.0,Better,1.4142135623730951,0.1739130434782609
46.0,No,Research & Development,4.242640687119285,Master,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Medium,Married,1.7320508075688772,Yes,3.7416573867739413,Excellent,Very High,0.42810960591133024,1.4142135623730951,3.0,Better,2.6457513110645907,0.5882352941176472
40.0,No,Research & Development,3.8729833462074175,Bachelor,Medical,Medium,Female,High,2.0,Research Director,Low,Divorced,2.6457513110645907,No,3.7416573867739413,MISSING,Very High,0.18551429289965632,1.4142135623730951,3.0,Good,2.8284271247461903,0.4375000000000001
50.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Research Scientist,Very High,Single,1.0,No,3.6055512754639887,Excellent,High,0.4100645735916269,0.0,3.0,Better,2.8284271247461903,0.22222222222222227
18.0,No,Research & Development,4.47213595499958,Master,Medical,High,Female,High,1.4142135623730951,Manufacturing Director,Low,Married,1.0,No,3.7416573867739413,Excellent,High,0.2162551811137144,0.0,2.0,Good,3.3166247903554,0.0
35.0,No,Research & Development,3.0,Bachelor,Life Sciences,Very High,Male,High,2.23606797749979,Manager,Very High,Single,1.4142135623730951,No,3.6055512754639887,Outstanding,High,0.27277480067965043,0.0,2.0,Good,0.0,0.4761904761904762
27.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Very High,Male,Medium,1.4142135623730951,Manufacturing Director,Low,Married,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.2680373200489722,1.0,0.0,Better,3.0,0.3846153846153848
36.0,No,Research & Development,2.6457513110645907,Master,Medical,High,Female,High,1.7320508075688772,Manufacturing Director,Very High,Single,1.0,Yes,3.7416573867739413,Outstanding,High,0.08027068020067657,0.0,2.0,Good,3.0,0.09090909090909093
43.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Low,Male,High,1.7320508075688772,Research Director,High,Married,3.0,No,3.4641016151377544,Excellent,Low,0.3269447106370565,1.0,3.0,Bad,1.7320508075688772,0.6250000000000001
28.0,Yes,Sales,3.1622776601683795,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,Medium,Married,2.23606797749979,No,4.58257569495584,Excellent,High,0.26122332453072633,1.7320508075688772,4.0,Better,2.6457513110645907,0.5714285714285717
31.0,No,Research & Development,5.385164807134505,Below College,Life Sciences,High,Female,Low,1.4142135623730951,Manufacturing Director,Medium,Married,1.0,No,3.7416573867739413,Excellent,Medium,0.6646706586826326,1.4142135623730951,3.0,Good,2.449489742783178,0.375
49.0,Yes,Sales,1.4142135623730951,Below College,Medical,High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,2.0,No,4.0,Excellent,High,0.7627213160462845,0.0,2.0,Good,2.6457513110645907,0.3333333333333334
35.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,High,Male,Very High,1.0,Laboratory Technician,Low,Married,2.0,Yes,4.47213595499958,Excellent,Low,0.3419309514251302,1.7320508075688772,2.0,Good,0.0,0.8333333333333336
41.0,Yes,Sales,3.0,College,Life Sciences,Low,Male,Medium,1.0,Sales Representative,Low,Married,1.7320508075688772,No,3.4641016151377544,Excellent,Low,0.313924384139112,0.0,3.0,Better,1.4142135623730951,0.1666666666666667
39.5,No,Sales,1.4142135623730951,Master,Life Sciences,Medium,Female,Very High,2.0,Manager,Medium,Divorced,2.449489742783178,No,3.7416573867739413,Excellent,High,0.3728066015365655,1.7320508075688772,4.0,Better,1.4142135623730951,0.03448275862068964
39.0,No,Research & Development,3.8729833462074175,Master,Other,High,Male,High,1.0,Research Scientist,Low,Married,2.8284271247461903,No,3.4641016151377544,Outstanding,Very High,0.8145190562613435,1.0,5.0,Good,1.4142135623730951,0.4
43.0,No,Research & Development,5.196152422706632,Below College,Medical,High,Female,Medium,1.0,Research Scientist,Low,Single,1.0,No,3.3166247903554,Excellent,Very High,0.14816267084920448,0.0,1.0,Good,2.23606797749979,0.8333333333333336
33.0,Yes,Sales,1.4142135623730951,Below College,Marketing,High,Female,High,1.0,Sales Representative,Low,Divorced,0.0,No,3.3166247903554,Excellent,Medium,0.1432766426036951,1.0,2.0,Better,1.7320508075688772,0.4
41.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,1.7320508075688772,No,4.795831523312719,Excellent,High,0.6328022492970944,1.0,6.0,Bad,3.3166247903554,0.6666666666666665
51.5,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,2.23606797749979,Research Director,Low,Single,3.0,Yes,3.3166247903554,Excellent,Very High,0.4217003985309061,0.0,5.0,Better,1.4142135623730951,0.5909090909090906
39.5,No,Research & Development,1.0,Master,Life Sciences,High,Male,Medium,2.0,Healthcare Representative,Medium,Married,1.0,No,4.69041575982343,Excellent,Very High,0.07658519305703138,1.0,3.0,Good,1.7320508075688772,0.04545454545454545
55.0,Yes,Research & Development,3.8729833462074175,Bachelor,Medical,Low,Male,High,1.7320508075688772,Healthcare Representative,Very High,Married,1.0,No,3.3166247903554,Excellent,Very High,0.7274600355239791,1.0,4.0,Better,2.6457513110645907,0.1
33.5,No,Sales,1.4142135623730951,Doctor,Life Sciences,Medium,Male,High,2.0,Manager,Low,Married,2.6457513110645907,No,4.0,MISSING,Medium,0.4678279416992528,1.0,6.0,Better,4.0,0.2272727272727273
40.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Male,Medium,1.4142135623730951,Manufacturing Director,Very High,Single,2.23606797749979,Yes,4.898979485566356,MISSING,Medium,0.16403083918157554,0.0,3.0,Good,0.0,0.7500000000000001
35.0,No,Research & Development,2.8284271247461903,College,Life Sciences,Medium,Male,Very High,1.7320508075688772,Research Director,Low,Married,0.0,Yes,3.4641016151377544,Excellent,High,0.5552185147736212,1.7320508075688772,3.0,Good,2.6457513110645907,0.4444444444444444
45.5,No,Sales,1.0,Master,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,High,Single,2.449489742783178,No,3.6055512754639887,Excellent,Low,0.09623723597705956,0.0,0.0,Better,0.0,0.06666666666666665
27.5,Yes,Sales,3.0,Bachelor,Marketing,Low,Female,Low,1.4142135623730951,Sales Executive,High,Single,2.8284271247461903,No,3.6055512754639887,Excellent,Medium,0.313310148593108,0.0,2.0,Good,1.7320508075688772,0.7142857142857143
28.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Medium,Male,High,2.23606797749979,Manager,Very High,Divorced,1.0,No,3.6055512754639887,Excellent,Medium,0.09633281972265036,1.0,2.0,Good,2.6457513110645907,0.04166666666666668
34.0,No,Research & Development,3.1622776601683795,Bachelor,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,Low,Single,2.449489742783178,Yes,4.358898943540674,MISSING,Very High,0.08191126279863467,0.0,3.0,Better,1.4142135623730951,0.7777777777777778
45.0,No,Research & Development,1.0,College,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Single,0.0,No,3.4641016151377544,MISSING,Very High,0.5322287789378123,0.0,4.0,Best,1.4142135623730951,0.7499999999999999
24.0,Yes,Research & Development,1.4142135623730951,Doctor,Technical Degree,High,Male,Medium,1.7320508075688772,Manufacturing Director,Very High,Married,0.0,No,4.0,Excellent,Medium,0.14673689971268286,1.0,2.0,Better,2.6457513110645907,0.07352941176470587
27.0,No,Research & Development,3.1622776601683795,Master,Medical,Low,Female,High,1.4142135623730951,Healthcare Representative,High,Single,1.7320508075688772,Yes,4.0,Excellent,High,0.8328202699502718,0.0,2.0,Better,1.4142135623730951,0.29999999999999993
28.0,No,Research & Development,2.0,Master,Other,Very High,Male,Medium,1.0,Laboratory Technician,Very High,Married,1.0,No,3.6055512754639887,Excellent,Medium,0.16512793458190464,1.0,2.0,Best,1.4142135623730951,1.0
29.0,No,Research & Development,3.7416573867739413,College,Life Sciences,Medium,Male,High,2.0,Research Director,Low,Married,2.449489742783178,No,4.898979485566356,Excellent,High,0.8940384615384616,1.0,3.0,Better,1.0,0.1818181818181818
44.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,Very High,Married,2.449489742783178,Yes,3.6055512754639887,Excellent,High,0.29808832598074103,1.0,1.0,Bad,1.4142135623730951,0.2857142857142857
27.0,No,Research & Development,2.8284271247461903,Below College,Medical,Very High,Male,Medium,2.0,Healthcare Representative,Medium,Divorced,1.0,Yes,3.8729833462074175,Excellent,Very High,0.0992106908408877,1.0,0.0,Better,3.0,0.11764705882352935
29.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Very High,Female,Medium,1.4142135623730951,Healthcare Representative,High,Single,1.0,No,3.3166247903554,Excellent,Low,0.1334731623605682,0.0,3.0,Better,2.6457513110645907,0.14999999999999994
52.0,No,Research & Development,1.0,Master,Medical,Low,Female,Medium,2.0,Manufacturing Director,High,Married,2.0,Yes,4.47213595499958,MISSING,Very High,0.5938228438228442,1.7320508075688772,3.0,Good,1.4142135623730951,0.1851851851851852
53.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Female,Medium,1.4142135623730951,Healthcare Representative,Very High,Married,1.0,No,4.358898943540674,Excellent,Low,0.6907138344914707,1.7320508075688772,2.0,Better,3.1622776601683795,0.4545454545454546
