,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
350,44.0,No,Research & Development,2.23606797749979,College,Life Sciences,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,Low,Divorced,7.632401126601452,135.58761005342637,1.0,No,3.4641016151377544,MISSING,Very High,0.11227154046997367,1.4142135623730951,4.0,Better,1.7320508075688772,0.5000000000000001
351,56.0,No,Research & Development,4.795831523312719,College,Life Sciences,High,Female,Very High,1.0,Research Scientist,High,Married,8.59044365315583,154.20440979427275,1.0,No,4.898979485566356,Excellent,High,0.22625005256739147,1.0,3.0,Better,2.6457513110645907,0.0
352,37.0,No,Research & Development,5.385164807134505,Master,Life Sciences,Medium,Female,Medium,2.0,Manager,High,Married,8.400434630806041,96.50906693155831,0.0,No,3.8729833462074175,Excellent,Medium,0.47766802662658314,1.0,2.0,Better,3.1622776601683795,0.4642857142857141
353,26.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Female,Medium,1.0,Research Scientist,Very High,Married,7.769800996003896,91.95651146058121,1.7320508075688772,No,4.123105625617661,Excellent,Low,0.2800378429517501,1.0,3.0,Better,0.0,0.7142857142857143
354,34.0,No,Research & Development,4.358898943540674,College,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,8.336630087637149,128.5418219880207,2.8284271247461903,Yes,3.8729833462074175,Excellent,High,0.25261756339647823,1.0,2.0,Best,1.4142135623730951,0.8666666666666658
355,39.5,No,Sales,2.23606797749979,College,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Medium,Married,8.269756947532983,94.29209935090002,1.0,No,3.741657386773941,Excellent,Very High,0.43909571476774256,1.0,2.0,Better,2.8284271247461903,0.4999999999999999
356,31.0,No,Research & Development,1.0,Master,Life Sciences,High,Female,Medium,2.23606797749979,Manager,High,Married,8.563695025067657,75.35250493513803,0.0,No,3.741657386773941,Outstanding,Low,0.9225079253258189,1.0,3.0,Better,4.242640687119285,0.14705882352941174
358,31.0,No,Sales,2.449489742783178,College,Marketing,Medium,Male,High,1.4142135623730951,Sales Representative,High,Married,8.336630087637149,126.67675398430448,1.4142135623730951,Yes,4.47213595499958,Excellent,Very High,0.2601109241602798,1.0,2.0,Bad,2.6457513110645907,0.07692307692307697
359,29.0,No,Research & Development,1.0,Bachelor,Other,High,Male,Very High,2.23606797749979,Manager,Very High,Married,8.289790583181642,126.372465355393,0.0,No,3.3166247903554,Excellent,High,0.2494051346274257,1.0,5.0,Better,0.0,0.12
360,27.0,No,Sales,1.4142135623730951,Bachelor,Marketing,High,Female,High,2.0,Manager,Low,Married,7.780720886117918,155.23208431248997,2.8284271247461903,No,4.795831523312719,Excellent,Low,0.09934846661410134,0.0,2.0,Better,3.8729833462074175,0.2857142857142857
361,27.0,No,Research & Development,2.8284271247461903,Below College,Life Sciences,High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,8.745761999375512,157.8195171707226,1.0,No,4.795831523312719,Excellent,Very High,0.25229855060826273,1.0,3.0,Better,2.6457513110645907,0.4999999999999999
362,34.0,No,Research & Development,1.0,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,Low,Married,9.18122047340233,102.73266277090264,1.4142135623730951,No,4.0,Excellent,Medium,0.9203145726738673,1.0,2.0,Better,1.4142135623730951,0.7142857142857143
363,39.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Married,9.874625007851023,147.58726232300668,2.0,No,3.6055512754639887,Excellent,Medium,0.8920668441832676,1.0,3.0,Good,1.4142135623730951,0.4999999999999999
364,59.0,No,Sales,2.6457513110645907,Master,Medical,Medium,Female,High,2.23606797749979,Manager,Medium,Single,7.632401126601452,65.94694837519019,1.0,No,3.741657386773941,Excellent,Medium,0.47459186019774585,0.0,2.0,Good,2.8284271247461903,0.2857142857142857
365,38.0,No,Sales,1.0,Bachelor,Marketing,Low,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.336630087637149,82.28000972289685,1.0,No,4.58257569495584,Excellent,Low,0.6165435745937977,0.0,3.0,Good,2.8284271247461903,0.5000000000000002
366,33.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Married,8.13739583005665,129.3599628942433,2.0,No,3.8729833462074175,Excellent,High,0.20437432771602718,1.0,2.0,Bad,1.7320508075688772,0.6666666666666665
367,52.0,No,Research & Development,1.4142135623730951,College,Other,High,Female,High,2.0,Manager,Very High,Married,9.259511415982633,113.93857994551271,1.0,Yes,3.3166247903554,Outstanding,High,0.8091203204436924,1.0,3.0,Good,3.741657386773941,0.3461538461538462
368,28.0,Yes,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Very High,Single,8.336630087637149,72.15954545311381,1.0,Yes,3.6055512754639887,MISSING,High,0.8016132129825261,0.0,3.0,Good,3.0,0.7000000000000001
369,56.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Very High,Divorced,8.890135107818843,97.61147473529944,1.7320508075688772,No,4.69041575982343,MISSING,Very High,0.7619647355163734,1.0,6.0,Good,2.6457513110645907,0.5999999999999999
370,45.5,No,Research & Development,1.7320508075688772,Master,Life Sciences,Very High,Female,High,1.0,Research Scientist,High,Married,8.38114434695296,152.18081350814234,1.0,Yes,3.3166247903554,Excellent,High,0.18843646098708894,0.0,2.0,Better,2.6457513110645907,0.25
371,45.5,No,Research & Development,3.741657386773941,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,8.792093929503284,119.90412836929345,1.0,Yes,3.741657386773941,Excellent,Very High,0.4578145649300963,1.4142135623730951,2.0,Good,2.6457513110645907,0.6666666666666665
372,42.0,No,Research & Development,1.4142135623730951,College,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,8.547722396451059,156.33937443907084,1.4142135623730951,No,3.741657386773941,Excellent,High,0.21090745438180156,1.0,3.0,Better,2.6457513110645907,0.3999999999999997
373,41.0,No,Research & Development,4.58257569495584,Master,Life Sciences,Medium,Male,Very High,1.7320508075688772,Manufacturing Director,Low,Divorced,8.834919385216395,100.97029266076237,1.0,No,3.3166247903554,Excellent,High,0.673859735164296,1.0,3.0,Better,3.0,0.29999999999999993
374,19.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Medium,Female,High,1.7320508075688772,Manufacturing Director,Medium,Single,7.751475318021456,95.65563234854496,2.0,No,4.242640687119285,Outstanding,Very High,0.25409836065573765,0.0,5.0,Better,0.0,0.0
375,32.0,No,Sales,3.3166247903554,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.444192298531746,90.50414355155235,1.7320508075688772,No,3.4641016151377544,Excellent,High,0.5674520815529238,0.0,2.0,Best,1.0,0.0
376,50.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Single,7.774855766665517,103.31989159885912,0.0,No,4.358898943540674,Excellent,Low,0.2229508196721305,0.0,5.0,Better,2.6457513110645907,0.1111111111111111
377,48.0,No,Research & Development,1.0,Bachelor,Other,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,8.336630087637149,152.8430567608486,0.0,No,3.8729833462074175,Excellent,Low,0.178673858139635,1.0,2.0,Better,2.6457513110645907,0.2
378,23.0,No,Research & Development,3.3166247903554,College,Other,Low,Male,Very High,1.4142135623730951,Manufacturing Director,High,Divorced,7.7501841622578365,90.73036977771005,0.0,No,4.242640687119285,Excellent,Very High,0.28206997084548086,1.0,3.0,Good,1.4142135623730951,0.0
379,57.5,No,Sales,3.0,Below College,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,8.27664912542186,145.58846108122714,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,0.18545952066427637,1.0,5.0,Better,2.6457513110645907,0.3333333333333334
382,20.0,No,Research & Development,3.4641016151377544,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,8.017307507688582,111.44954015158608,3.0,Yes,3.4641016151377544,MISSING,Medium,0.2441832380645682,1.4142135623730951,2.0,Better,1.4142135623730951,0.2857142857142857
384,27.5,No,Sales,2.0,Bachelor,Medical,Medium,Male,High,1.4142135623730951,Sales Executive,High,Married,7.632401126601452,94.14350747661786,1.0,No,3.8729833462074175,Excellent,Medium,0.23287825792620967,0.0,2.0,Best,2.0,0.4
385,35.0,No,Human Resources,3.3166247903554,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Human Resources,Medium,Married,8.53660358493606,147.7599404439512,2.0,No,3.3166247903554,Excellent,Very High,0.23349974808775686,1.4142135623730951,5.0,Best,3.0,0.7142857142857146
386,42.0,Yes,Sales,2.23606797749979,Bachelor,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,High,Single,9.499121839871263,164.19196082634497,1.0,Yes,3.3166247903554,Excellent,Very High,0.49512222263436984,0.0,3.0,Better,2.0,0.4166666666666668
387,23.0,No,Research & Development,4.123105625617661,Bachelor,Life Sciences,Very High,Female,Low,1.0,Research Scientist,High,Single,8.100161446936607,65.41406576570516,1.4142135623730951,No,3.6055512754639887,Excellent,Very High,0.7700397289086228,0.0,3.0,Better,0.0,0.5000000000000001
389,42.0,No,Research & Development,1.0,Bachelor,Life Sciences,Low,Male,Medium,1.0,Research Scientist,High,Divorced,8.35983738064003,111.93748255164577,1.0,No,3.741657386773941,Excellent,Very High,0.3409417398244212,1.0,3.0,Bad,0.0,1.0
391,32.0,Yes,Research & Development,1.0,College,Medical,High,Male,High,1.0,Research Scientist,Medium,Divorced,9.127393451155257,105.31856436545269,1.0,Yes,3.4641016151377544,Excellent,High,0.8297872340425535,1.7320508075688772,1.0,Good,1.7320508075688772,0.6666666666666669
392,49.0,No,Research & Development,3.8729833462074175,College,Life Sciences,Very High,Male,High,2.23606797749979,Research Director,Medium,Married,7.632401126601452,104.15853301578319,2.23606797749979,No,3.3166247903554,Outstanding,Low,0.1902479491197343,1.0,2.0,Better,1.4142135623730951,0.20000000000000004
393,45.0,No,Sales,1.0,Bachelor,Marketing,Medium,Female,Very High,1.7320508075688772,Sales Executive,Low,Married,8.336630087637149,139.8785187224972,1.0,No,4.0,Excellent,High,0.21332924460799402,1.0,3.0,Better,2.6457513110645907,0.1
395,35.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,Low,Divorced,8.336630087637149,143.14328485821468,1.7320508075688772,No,4.0,Excellent,Medium,0.20370912640312408,1.0,2.0,Better,1.4142135623730951,0.3125000000000001
396,38.0,No,Sales,4.358898943540674,College,Medical,Low,Male,High,1.7320508075688772,Sales Executive,Medium,Single,7.972121128921655,69.38299503480663,1.0,Yes,3.6055512754639887,Excellent,Very High,0.6022019110926461,0.0,3.0,Better,0.0,0.2
398,25.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Low,Female,Medium,1.4142135623730951,Research Scientist,High,Single,8.729073550451737,141.43196244130957,1.0,Yes,3.741657386773941,MISSING,Low,0.3089536569514575,0.0,3.0,Bad,2.6457513110645907,0.29999999999999993
400,39.5,Yes,Research & Development,3.0,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Low,Married,8.646289764750648,78.79086241436883,2.0,No,4.123105625617661,Excellent,High,0.9163981958762893,1.0,2.0,Good,1.0,0.9090909090909092
401,45.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,9.259511415982633,104.60401521930216,0.0,No,4.123105625617661,Excellent,Low,0.9599707548894181,1.7320508075688772,4.0,Good,3.1622776601683795,0.26315789473684204
402,27.5,No,Sales,1.4142135623730951,College,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.336630087637149,65.25335240430182,1.7320508075688772,No,3.741657386773941,Excellent,High,0.9802724283701287,1.0,5.0,Better,2.8284271247461903,0.6666666666666665
403,27.5,Yes,Sales,4.898979485566356,Master,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Single,8.829519094780778,88.40248865275231,0.0,Yes,4.795831523312719,Excellent,High,0.874344209852847,0.0,4.0,Best,3.0,0.375
404,25.0,No,Sales,2.8284271247461903,College,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.65591111072806,117.28171212938528,2.0,Yes,3.3166247903554,Excellent,Medium,0.41759360232642645,1.0,1.0,Good,1.4142135623730951,0.375
406,39.5,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,8.739376281635323,119.15955689746416,1.7320508075688772,Yes,4.358898943540674,Excellent,Very High,0.4397492781181776,1.0,6.0,Best,2.0,0.4999999999999999
407,28.0,No,Research & Development,4.898979485566356,College,Technical Degree,Low,Male,High,1.4142135623730951,Research Scientist,Very High,Divorced,8.745761999375512,156.35536447464796,1.0,No,4.123105625617661,Excellent,Low,0.2570458542970508,1.4142135623730951,3.0,Better,2.8284271247461903,0.3333333333333333
408,18.0,No,Research & Development,1.4142135623730951,College,Other,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Divorced,7.384610383176974,73.40299721401027,1.0,No,4.358898943540674,MISSING,Low,0.29899777282850776,1.4142135623730951,5.0,Better,2.6457513110645907,0.0
409,47.0,No,Sales,2.0,Below College,Marketing,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,7.652070746116482,162.65915283192643,0.0,Yes,3.6055512754639887,Excellent,Very High,0.07956005744954266,1.0,2.0,Best,3.741657386773941,0.08695652173913047
410,50.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Female,Medium,2.23606797749979,Research Director,Low,Married,9.493185766536437,140.73023839957068,2.8284271247461903,No,3.4641016151377544,Excellent,Medium,0.6699823276950267,1.7320508075688772,3.0,Better,0.0,0.4117647058823529
411,29.0,No,Sales,2.449489742783178,Bachelor,Life Sciences,High,Female,Very High,2.0,Sales Executive,Low,Married,8.341171747170764,135.11476603243628,3.0,No,3.3166247903554,MISSING,Very High,0.2296779141104297,1.7320508075688772,3.0,Good,2.6457513110645907,0.25
412,41.0,Yes,Sales,4.0,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Sales Executive,Low,Single,7.9294865233142895,100.45894683899489,1.4142135623730951,Yes,4.47213595499958,Excellent,High,0.27526753864447095,0.0,1.0,Good,0.0,0.6363636363636365
413,40.0,No,Sales,2.23606797749979,College,Marketing,Very High,Male,High,2.23606797749979,Manager,High,Married,7.76004068088038,88.14760348415605,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.30180180180180183,0.0,5.0,Best,0.0,0.14285714285714282
414,29.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,High,Divorced,9.035272443893538,136.46977687385584,1.0,No,3.3166247903554,Excellent,Low,0.45070876288659883,1.0,2.0,Better,2.8284271247461903,0.29999999999999993
415,30.0,No,Sales,1.0,Below College,Life Sciences,Low,Male,Medium,1.4142135623730951,Sales Executive,High,Single,7.698936199813447,157.06049789810294,2.6457513110645907,No,3.3166247903554,Excellent,Very High,0.08942759850818872,0.0,5.0,Good,1.7320508075688772,0.5000000000000001
417,34.0,No,Research & Development,3.0,College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Low,Married,8.420241665339788,86.64871608973787,1.0,Yes,3.6055512754639887,Excellent,Very High,0.6044219499200857,0.0,3.0,Better,2.6457513110645907,0.375
418,44.0,No,Research & Development,4.47213595499958,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Research Scientist,High,Single,7.798112628829787,129.94229488507582,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.14427006218537153,0.0,2.0,Good,1.7320508075688772,0.2
419,43.0,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Manufacturing Director,High,Single,7.7989333100412175,93.73899935459093,0.0,No,4.58257569495584,Excellent,Medium,0.27745533174007075,0.0,2.0,Better,2.6457513110645907,0.29999999999999993
420,58.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,7.774855766665517,138.52075656738234,1.4142135623730951,No,4.242640687119285,Excellent,Very High,0.12403585574317245,1.0,3.0,Better,1.0,0.3571428571428571
421,30.0,No,Sales,3.4641016151377544,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.574329382787047,81.51686941977103,2.0,No,3.3166247903554,MISSING,Very High,0.7966892400300981,0.0,3.0,Better,1.4142135623730951,0.4375000000000001
422,32.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Healthcare Representative,High,Married,8.105307515505151,129.8961123359741,1.0,No,4.123105625617661,MISSING,Medium,0.1962899306584486,1.0,3.0,Better,3.0,0.29999999999999993
