Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
No,Research & Development,15.000000000000005,Master,Life Sciences,0,0.0,1,4.0,Research Director,High,1,2.0000000000000004,1.0,13.999999999999995,MISSING,Medium,0.19302626711061824,0.0,6.0,1,2.0000000000000004,0.1739130434782609
No,Research & Development,17.999999999999996,Master,Medical,1,1.0,1,2.0000000000000004,Healthcare Representative,Medium,1,3.0,1.0,13.999999999999995,Excellent,Very High,0.42810960591133024,2.0000000000000004,3.0,1,7.000000000000001,0.5882352941176472
No,Research & Development,15.000000000000005,Bachelor,Medical,0,0.0,1,4.0,Research Director,Low,0,7.000000000000001,0.0,13.999999999999995,MISSING,Very High,0.18551429289965632,2.0000000000000004,3.0,0,8.000000000000002,0.4375000000000001
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,0.0,1,2.0000000000000004,Research Scientist,Very High,0,1.0,0.0,12.999999999999995,Excellent,High,0.4100645735916269,0.0,3.0,1,8.000000000000002,0.22222222222222227
No,Research & Development,20.000000000000004,Master,Medical,1,0.0,1,2.0000000000000004,Manufacturing Director,Low,1,1.0,0.0,13.999999999999995,Excellent,High,0.2162551811137144,0.0,2.0,0,11.0,0.0
No,Research & Development,9.0,Bachelor,Life Sciences,1,1.0,1,5.000000000000001,Manager,Very High,0,2.0000000000000004,0.0,12.999999999999995,Outstanding,High,0.27277480067965043,0.0,2.0,0,0.0,0.4761904761904762
No,Research & Development,2.0000000000000004,Master,Life Sciences,1,1.0,0,2.0000000000000004,Manufacturing Director,Low,1,5.999999999999999,0.0,12.999999999999995,Excellent,Medium,0.2680373200489722,1.0,0.0,1,9.0,0.3846153846153848
No,Research & Development,7.000000000000001,Master,Medical,1,0.0,1,3.0,Manufacturing Director,Very High,0,1.0,1.0,13.999999999999995,Outstanding,High,0.08027068020067657,0.0,2.0,0,9.0,0.09090909090909093
No,Research & Development,2.0000000000000004,Master,Technical Degree,0,1.0,1,3.0,Research Director,High,1,9.0,0.0,11.999999999999998,Excellent,Low,0.3269447106370565,1.0,3.0,0,3.0,0.6250000000000001
Yes,Sales,10.000000000000002,Bachelor,Life Sciences,1,0.0,1,3.0,Sales Executive,Medium,1,5.000000000000001,0.0,21.0,Excellent,High,0.26122332453072633,3.0,4.0,1,7.000000000000001,0.5714285714285717
No,Research & Development,29.00000000000001,Below College,Life Sciences,1,0.0,0,2.0000000000000004,Manufacturing Director,Medium,1,1.0,0.0,13.999999999999995,Excellent,Medium,0.6646706586826326,2.0000000000000004,3.0,0,5.999999999999999,0.375
Yes,Sales,2.0000000000000004,Below College,Medical,1,0.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,16.0,Excellent,High,0.7627213160462845,0.0,2.0,0,7.000000000000001,0.3333333333333334
No,Research & Development,3.0,Bachelor,Medical,1,1.0,1,1.0,Laboratory Technician,Low,1,4.0,1.0,20.000000000000004,Excellent,Low,0.3419309514251302,3.0,2.0,0,0.0,0.8333333333333336
Yes,Sales,9.0,College,Life Sciences,0,1.0,0,1.0,Sales Representative,Low,1,3.0,0.0,11.999999999999998,Excellent,Low,0.313924384139112,0.0,3.0,1,2.0000000000000004,0.1666666666666667
No,Sales,2.0000000000000004,Master,Life Sciences,0,0.0,1,4.0,Manager,Medium,0,5.999999999999999,0.0,13.999999999999995,Excellent,High,0.3728066015365655,3.0,4.0,1,2.0000000000000004,0.03448275862068964
No,Research & Development,15.000000000000005,Master,Other,1,1.0,1,1.0,Research Scientist,Low,1,8.000000000000002,0.0,11.999999999999998,Outstanding,Very High,0.8145190562613435,1.0,5.0,0,2.0000000000000004,0.4
No,Research & Development,27.0,Below College,Medical,1,0.0,0,1.0,Research Scientist,Low,0,1.0,0.0,11.0,Excellent,Very High,0.14816267084920448,0.0,1.0,0,5.000000000000001,0.8333333333333336
Yes,Sales,2.0000000000000004,Below College,Marketing,1,0.0,1,1.0,Sales Representative,Low,0,0.0,0.0,11.0,Excellent,Medium,0.1432766426036951,1.0,2.0,1,3.0,0.4
No,Research & Development,5.999999999999999,Bachelor,Life Sciences,1,0.0,1,2.0000000000000004,Healthcare Representative,Very High,0,3.0,0.0,23.0,Excellent,High,0.6328022492970944,1.0,6.0,0,11.0,0.6666666666666665
No,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,1,5.000000000000001,Research Director,Low,0,9.0,1.0,11.0,Excellent,Very High,0.4217003985309061,0.0,5.0,1,2.0000000000000004,0.5909090909090906
No,Research & Development,1.0,Master,Life Sciences,1,1.0,0,4.0,Healthcare Representative,Medium,1,1.0,0.0,22.0,Excellent,Very High,0.07658519305703138,1.0,3.0,0,3.0,0.04545454545454545
Yes,Research & Development,15.000000000000005,Bachelor,Medical,0,1.0,1,3.0,Healthcare Representative,Very High,1,1.0,0.0,11.0,Excellent,Very High,0.7274600355239791,1.0,4.0,1,7.000000000000001,0.1
No,Sales,2.0000000000000004,Doctor,Life Sciences,0,1.0,1,4.0,Manager,Low,1,7.000000000000001,0.0,16.0,MISSING,Medium,0.4678279416992528,1.0,6.0,1,16.0,0.2272727272727273
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,0,2.0000000000000004,Manufacturing Director,Very High,0,5.000000000000001,1.0,24.0,MISSING,Medium,0.16403083918157554,0.0,3.0,0,0.0,0.7500000000000001
No,Research & Development,8.000000000000002,College,Life Sciences,0,1.0,1,3.0,Research Director,Low,1,0.0,1.0,11.999999999999998,Excellent,High,0.5552185147736212,3.0,3.0,0,7.000000000000001,0.4444444444444444
No,Sales,1.0,Master,Life Sciences,0,0.0,1,2.0000000000000004,Sales Executive,High,0,5.999999999999999,0.0,12.999999999999995,Excellent,Low,0.09623723597705956,0.0,0.0,1,0.0,0.06666666666666665
Yes,Sales,9.0,Bachelor,Marketing,0,0.0,0,2.0000000000000004,Sales Executive,High,0,8.000000000000002,0.0,12.999999999999995,Excellent,Medium,0.313310148593108,0.0,2.0,0,3.0,0.7142857142857143
No,Research & Development,8.000000000000002,Bachelor,Life Sciences,0,1.0,1,5.000000000000001,Manager,Very High,0,1.0,0.0,12.999999999999995,Excellent,Medium,0.09633281972265036,1.0,2.0,0,7.000000000000001,0.04166666666666668
No,Research & Development,10.000000000000002,Bachelor,Medical,1,1.0,1,2.0000000000000004,Manufacturing Director,Low,0,5.999999999999999,1.0,19.000000000000004,MISSING,Very High,0.08191126279863467,0.0,3.0,1,2.0000000000000004,0.7777777777777778
No,Research & Development,1.0,College,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,0.0,0.0,11.999999999999998,MISSING,Very High,0.5322287789378123,0.0,4.0,1,2.0000000000000004,0.7499999999999999
Yes,Research & Development,2.0000000000000004,Doctor,Technical Degree,1,1.0,0,3.0,Manufacturing Director,Very High,1,0.0,0.0,16.0,Excellent,Medium,0.14673689971268286,1.0,2.0,1,7.000000000000001,0.07352941176470587
No,Research & Development,10.000000000000002,Master,Medical,0,0.0,1,2.0000000000000004,Healthcare Representative,High,0,3.0,1.0,16.0,Excellent,High,0.8328202699502718,0.0,2.0,1,2.0000000000000004,0.29999999999999993
No,Research & Development,4.0,Master,Other,1,1.0,0,1.0,Laboratory Technician,Very High,1,1.0,0.0,12.999999999999995,Excellent,Medium,0.16512793458190464,1.0,2.0,1,2.0000000000000004,1.0
No,Research & Development,13.999999999999995,College,Life Sciences,0,1.0,1,4.0,Research Director,Low,1,5.999999999999999,0.0,24.0,Excellent,High,0.8940384615384616,1.0,3.0,1,1.0,0.1818181818181818
Yes,Research & Development,2.0000000000000004,Bachelor,Life Sciences,0,0.0,1,1.0,Laboratory Technician,Very High,1,5.999999999999999,1.0,12.999999999999995,Excellent,High,0.29808832598074103,1.0,1.0,0,2.0000000000000004,0.2857142857142857
No,Research & Development,8.000000000000002,Below College,Medical,1,1.0,0,4.0,Healthcare Representative,Medium,0,1.0,1.0,15.000000000000005,Excellent,Very High,0.0992106908408877,1.0,0.0,1,9.0,0.11764705882352935
No,Research & Development,2.0000000000000004,Master,Technical Degree,1,0.0,0,2.0000000000000004,Healthcare Representative,High,0,1.0,0.0,11.0,Excellent,Low,0.1334731623605682,0.0,3.0,1,7.000000000000001,0.14999999999999994
No,Research & Development,1.0,Master,Medical,0,0.0,0,4.0,Manufacturing Director,High,1,4.0,1.0,20.000000000000004,MISSING,Very High,0.5938228438228442,3.0,3.0,0,2.0000000000000004,0.1851851851851852
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,0.0,0,2.0000000000000004,Healthcare Representative,Very High,1,1.0,0.0,19.000000000000004,Excellent,Low,0.6907138344914707,3.0,2.0,1,10.000000000000002,0.4545454545454546
No,Research & Development,19.000000000000004,Bachelor,Medical,1,0.0,1,2.0000000000000004,Laboratory Technician,Medium,0,4.0,0.0,12.999999999999995,MISSING,High,0.5820537853909654,2.0000000000000004,2.0,1,8.000000000000002,0.1333333333333333
No,Research & Development,16.0,College,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,9.0,0.0,16.0,Excellent,Medium,0.31575246132208146,1.0,4.0,1,2.0000000000000004,0.1666666666666667
No,Sales,11.999999999999998,Bachelor,Technical Degree,0,1.0,1,2.0000000000000004,Sales Executive,High,0,0.0,0.0,11.0,Excellent,Medium,0.2475201963390941,0.0,3.0,1,4.0,0.1666666666666667
No,Sales,7.000000000000001,Bachelor,Life Sciences,1,0.0,0,2.0000000000000004,Sales Executive,High,1,1.0,0.0,13.999999999999995,Excellent,High,0.12151898734177205,1.0,3.0,0,8.000000000000002,0.6923076923076925
Yes,Human Resources,17.0,Master,Life Sciences,0,1.0,1,1.0,Human Resources,High,0,0.0,1.0,11.0,Excellent,Medium,0.12236934408979305,1.0,4.0,0,7.000000000000001,0.25
Yes,Research & Development,2.0000000000000004,Bachelor,Technical Degree,1,0.0,1,1.0,Research Scientist,High,0,4.0,0.0,24.0,Excellent,Low,0.28562168757387385,0.0,3.0,1,0.0,0.8571428571428569
Yes,Sales,1.0,Master,Life Sciences,0,1.0,1,2.0000000000000004,Sales Executive,High,0,7.000000000000001,0.0,11.999999999999998,Outstanding,Very High,0.34373903893370783,2.0000000000000004,2.0,1,3.0,1.0
No,Research & Development,9.0,Bachelor,Medical,0,1.0,1,1.0,Research Scientist,Very High,1,0.0,0.0,12.999999999999995,Outstanding,Medium,0.3270480114086509,1.0,3.0,1,10.000000000000002,0.3333333333333333
No,Sales,5.000000000000001,Master,Life Sciences,0,0.0,1,2.0000000000000004,Sales Executive,Very High,1,1.0,0.0,11.0,MISSING,Low,0.4015671344459687,2.0000000000000004,3.0,1,0.0,0.29999999999999993
No,Research & Development,17.999999999999996,College,Life Sciences,1,1.0,1,3.0,Manufacturing Director,Very High,0,2.0000000000000004,0.0,11.0,Excellent,High,0.26759927797833905,0.0,3.0,1,2.0000000000000004,1.0
No,Research & Development,1.0,Bachelor,Medical,1,0.0,1,5.000000000000001,Research Director,Low,1,3.0,1.0,21.0,Excellent,High,0.1209476309226934,1.0,0.0,1,8.000000000000002,0.031249999999999993
No,Research & Development,4.0,College,Life Sciences,1,1.0,1,2.0000000000000004,Laboratory Technician,Medium,1,1.0,0.0,11.999999999999998,Outstanding,Medium,0.10305228165608947,0.0,3.0,0,7.000000000000001,0.4444444444444444
No,Research & Development,10.000000000000002,Bachelor,Medical,1,0.0,1,2.0000000000000004,Healthcare Representative,High,1,3.0,0.0,19.000000000000004,Excellent,High,0.23707946243348085,1.0,3.0,1,0.0,0.5000000000000001
No,Research & Development,16.0,Bachelor,Life Sciences,1,1.0,0,3.0,Healthcare Representative,Medium,0,1.0,0.0,19.000000000000004,Excellent,Very High,0.12550129747581976,0.0,3.0,0,8.000000000000002,0.18181818181818185
No,Research & Development,15.000000000000005,College,Life Sciences,0,1.0,1,1.0,Laboratory Technician,High,0,1.0,0.0,16.0,Excellent,Very High,0.0846899742015833,1.0,0.0,0,2.0000000000000004,0.0
Yes,Research & Development,5.000000000000001,College,Life Sciences,0,1.0,0,1.0,Research Scientist,Low,0,5.999999999999999,0.0,17.0,Excellent,Low,0.3096634307396639,1.0,2.0,0,0.0,0.0
Yes,Sales,1.0,Below College,Technical Degree,1,1.0,0,1.0,Sales Representative,Low,0,0.0,0.0,21.0,Outstanding,Low,0.09819429224832056,0.0,5.0,1,0.0,1.0
Yes,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,1.0,1.0,11.0,Excellent,High,0.2118049140956952,0.0,2.0,1,4.0,0.1666666666666667
No,Research & Development,7.000000000000001,College,Medical,1,1.0,0,5.000000000000001,Manager,Very High,1,1.0,0.0,15.000000000000005,Excellent,Low,0.6816612269996702,1.0,2.0,1,9.0,0.3571428571428572
No,Research & Development,15.000000000000005,College,Life Sciences,1,1.0,0,3.0,Research Director,Very High,0,0.0,1.0,13.999999999999995,Excellent,Medium,0.16451983165412562,1.0,4.0,1,10.000000000000002,0.3333333333333334
Yes,Research & Development,9.0,Bachelor,Medical,0,1.0,1,1.0,Laboratory Technician,Low,0,7.000000000000001,0.0,22.0,MISSING,Low,0.20187793427230008,0.0,5.0,1,4.0,0.2
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,0.0,1,3.0,Healthcare Representative,Very High,1,2.0000000000000004,1.0,13.999999999999995,MISSING,High,0.1768309064531727,1.0,3.0,0,8.000000000000002,0.29166666666666674
No,Sales,10.000000000000002,College,Medical,1,0.0,1,2.0000000000000004,Sales Executive,Very High,0,2.0000000000000004,1.0,11.0,Excellent,Very High,0.10599055431270198,1.0,2.0,1,2.0000000000000004,0.6249999999999999
No,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Laboratory Technician,Very High,1,2.0000000000000004,1.0,12.999999999999995,Outstanding,Medium,0.21162437831914346,1.0,2.0,0,3.0,0.2352941176470588
No,Sales,22.0,Below College,Technical Degree,1,1.0,1,1.0,Sales Representative,High,0,1.0,0.0,11.0,Excellent,High,0.16507118311242014,0.0,2.0,1,2.0000000000000004,1.0
No,Sales,9.0,Master,Life Sciences,0,1.0,0,2.0000000000000004,Sales Executive,High,1,1.0,0.0,12.999999999999995,Excellent,Very High,0.1391207568169173,1.0,2.0,1,10.000000000000002,0.2666666666666666
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,1,4.0,Research Director,High,1,5.000000000000001,0.0,16.0,Excellent,Very High,0.7221334108414478,0.0,6.0,1,3.0,0.06666666666666671
No,Sales,24.0,Below College,Marketing,0,0.0,0,4.0,Sales Executive,Very High,1,0.0,0.0,11.0,Excellent,Low,0.7438830992297234,1.0,2.0,0,9.0,0.7142857142857144
No,Research & Development,8.000000000000002,Master,Life Sciences,1,0.0,1,2.0000000000000004,Healthcare Representative,High,1,1.0,0.0,11.999999999999998,Excellent,Very High,0.17608163265306145,1.0,5.0,1,11.0,0.2
No,Sales,2.0000000000000004,Below College,Life Sciences,1,0.0,0,2.0000000000000004,Sales Executive,Very High,0,3.0,0.0,20.000000000000004,Outstanding,Medium,0.1143585719890152,0.0,3.0,1,2.0000000000000004,0.375
No,Research & Development,23.0,Bachelor,Medical,0,1.0,0,2.0000000000000004,Healthcare Representative,Very High,1,0.0,0.0,21.0,Excellent,Medium,0.33696557468073285,1.0,2.0,1,0.0,0.4999999999999999
No,Sales,16.0,Below College,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,High,1,8.000000000000002,0.0,15.000000000000005,Excellent,High,0.8070772371554951,2.0000000000000004,3.0,0,1.0,0.5000000000000001
No,Human Resources,12.999999999999995,Bachelor,Human Resources,1,1.0,1,1.0,Human Resources,Medium,1,4.0,0.0,12.999999999999995,Excellent,Medium,0.10349825674775734,1.0,6.0,1,2.0000000000000004,0.12499999999999994
No,Sales,28.000000000000004,Bachelor,Other,1,1.0,0,3.0,Sales Executive,Low,0,3.0,0.0,15.000000000000005,Excellent,High,0.3670095841027004,1.0,4.0,1,0.0,0.05
No,Research & Development,20.000000000000004,College,Medical,1,1.0,1,4.0,Healthcare Representative,Very High,1,0.0,1.0,13.999999999999995,Excellent,Medium,0.31635781895747195,0.0,2.0,1,7.000000000000001,0.14285714285714282
No,Research & Development,15.000000000000005,Bachelor,Life Sciences,1,1.0,0,1.0,Research Scientist,Low,1,0.0,0.0,19.000000000000004,Excellent,Very High,0.17505452105351496,1.0,4.0,0,5.999999999999999,0.375
No,Sales,2.0000000000000004,Master,Marketing,1,0.0,1,1.0,Sales Representative,High,1,5.999999999999999,0.0,17.999999999999996,Excellent,Very High,0.4832066466324906,1.0,4.0,1,3.0,1.0
No,Sales,10.000000000000002,College,Medical,1,1.0,0,2.0000000000000004,Sales Executive,Medium,0,1.0,0.0,12.999999999999995,Excellent,Low,0.22121047386065049,0.0,3.0,1,2.0000000000000004,0.5263157894736841
No,Research & Development,8.000000000000002,Below College,Medical,0,0.0,0,2.0000000000000004,Manufacturing Director,Very High,1,1.0,1.0,15.000000000000005,Excellent,High,0.3552490248176834,1.0,3.0,0,7.000000000000001,0.2
No,Research & Development,9.0,Bachelor,Life Sciences,0,0.0,1,1.0,Research Scientist,High,0,4.0,0.0,12.999999999999995,Excellent,High,0.08263271679077576,0.0,4.0,0,2.0000000000000004,0.7142857142857143
No,Sales,13.999999999999995,College,Medical,1,0.0,0,2.0000000000000004,Sales Executive,High,0,7.000000000000001,0.0,17.0,Excellent,Low,0.3613241308793457,0.0,3.0,1,4.0,0.1
No,Research & Development,7.000000000000001,Bachelor,Other,1,1.0,1,1.0,Laboratory Technician,Low,0,0.0,0.0,11.999999999999998,Excellent,Very High,0.1260550536539848,0.0,4.0,1,7.000000000000001,0.12499999999999994
No,Research & Development,5.999999999999999,Master,Other,0,0.0,1,2.0000000000000004,Research Scientist,High,0,1.0,0.0,13.999999999999995,Excellent,High,0.4731613523473813,0.0,2.0,1,12.999999999999995,0.5625
Yes,Sales,8.000000000000002,College,Technical Degree,0,0.0,1,2.0000000000000004,Sales Executive,High,1,3.0,1.0,13.999999999999995,Outstanding,Low,0.8035135596111203,1.0,4.0,1,3.0,0.16666666666666666
No,Research & Development,1.0,Master,Life Sciences,0,0.0,1,1.0,Laboratory Technician,Medium,1,3.0,0.0,22.0,Excellent,High,0.9293108547766932,1.0,3.0,1,2.0000000000000004,0.14285714285714282
No,Research & Development,10.000000000000002,Bachelor,Medical,1,0.0,1,3.0,Research Director,High,1,4.0,0.0,20.000000000000004,Excellent,High,0.167783485965304,1.0,6.0,1,7.000000000000001,0.3846153846153848
No,Human Resources,9.0,Bachelor,Human Resources,1,0.0,1,2.0000000000000004,Human Resources,Very High,1,0.0,1.0,19.000000000000004,Outstanding,Very High,0.17980260334716072,0.0,1.0,0,9.0,0.5833333333333334
No,Research & Development,7.000000000000001,Master,Life Sciences,1,0.0,1,2.0000000000000004,Laboratory Technician,High,0,1.0,0.0,12.999999999999995,Excellent,Low,0.1833937571845433,3.0,2.0,0,7.000000000000001,0.1
No,Sales,2.0000000000000004,Bachelor,Medical,0,1.0,0,2.0000000000000004,Sales Executive,Medium,1,2.0000000000000004,0.0,19.000000000000004,MISSING,Medium,0.8294005966910765,2.0000000000000004,3.0,1,0.0,0.4999999999999999
No,Research & Development,2.0000000000000004,Bachelor,Medical,0,1.0,1,2.0000000000000004,Laboratory Technician,Medium,0,5.000000000000001,0.0,11.0,Excellent,Very High,0.29625922682347056,0.0,2.0,1,2.0000000000000004,0.2
No,Research & Development,13.999999999999995,Below College,Life Sciences,1,0.0,1,2.0000000000000004,Healthcare Representative,Very High,1,0.0,1.0,17.0,Excellent,Low,0.9338311553619576,1.0,2.0,0,8.000000000000002,0.7647058823529409
No,Sales,9.0,Bachelor,Life Sciences,1,1.0,1,5.000000000000001,Manager,Medium,0,4.0,1.0,24.0,Excellent,Low,0.12132735986663867,1.0,2.0,0,10.000000000000002,0.2258064516129033
No,Sales,3.0,Master,Marketing,1,0.0,0,4.0,Manager,Low,1,1.0,0.0,11.0,Excellent,Low,0.4699523998413326,0.0,3.0,1,5.999999999999999,0.08823529411764705
No,Research & Development,1.0,Master,Technical Degree,1,1.0,1,2.0000000000000004,Research Scientist,Low,1,4.0,0.0,13.999999999999995,Excellent,Medium,0.17259871295781365,1.0,2.0,0,5.000000000000001,0.5555555555555556
No,Research & Development,1.0,Master,Medical,1,1.0,1,1.0,Laboratory Technician,High,0,7.000000000000001,0.0,13.999999999999995,MISSING,High,0.2270221184406823,3.0,2.0,1,2.0000000000000004,0.8571428571428569
No,Sales,7.000000000000001,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Medium,1,0.0,0.0,17.0,Excellent,High,0.21901350645474205,1.0,2.0,1,2.0000000000000004,0.25
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,0.0,0,2.0000000000000004,Manufacturing Director,Very High,0,2.0000000000000004,0.0,20.000000000000004,Excellent,High,0.16791029726132364,0.0,0.0,1,4.0,0.8181818181818182
No,Sales,15.000000000000005,College,Medical,1,1.0,1,2.0000000000000004,Sales Executive,Low,0,1.0,0.0,11.999999999999998,Excellent,Very High,0.2668025304632107,0.0,2.0,1,8.000000000000002,0.4999999999999999
