Unnamed: 0,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
462,33.0,No,Sales,1.0,Bachelor,Marketing,Medium,Male,High,1.4142135623730951,Sales Executive,High,Married,9.518560095645512,136.59795020423988,3.0,No,3.3166247903554,Excellent,High,0.0,3.8729833462074175,2.0,Better,2.6457513110645907,3.0,2.449489742783178,3.0
463,28.0,No,Research & Development,4.358898943540674,Master,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,Low,Divorced,9.597234094498912,150.56560032092324,3.0,Yes,3.3166247903554,Outstanding,Medium,1.4142135623730951,3.0,5.0,Better,2.23606797749979,1.7320508075688772,1.0,2.0
464,40.0,No,Research & Development,4.69041575982343,Master,Other,High,Male,Medium,1.4142135623730951,Research Scientist,Very High,Married,9.299449547047956,162.77591959500646,1.0,Yes,3.8729833462074175,Excellent,Medium,0.0,4.0,2.0,Better,1.0,3.1622776601683795,2.449489742783178,3.3166247903554
465,33.0,No,Sales,4.0,Master,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,High,Divorced,8.052933036797567,156.70992310635597,2.0,No,4.358898943540674,Excellent,Very High,1.4142135623730951,3.0,1.0,Better,3.1622776601683795,0.0,0.0,0.0
466,33.0,No,Research & Development,2.0,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Manufacturing Director,High,Married,8.38320455141292,138.28955130450024,1.0,No,3.4641016151377544,Excellent,High,1.0,3.7416573867739413,2.0,Better,2.0,3.6055512754639887,2.449489742783178,2.8284271247461903
467,34.0,No,Sales,2.6457513110645907,College,Marketing,Low,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,7.983440063006543,143.92706486272832,2.6457513110645907,Yes,4.242640687119285,Excellent,Very High,1.0,5.916079783099617,3.0,Better,2.23606797749979,1.4142135623730951,0.0,2.0
468,40.0,No,Human Resources,1.0,Doctor,Human Resources,Low,Male,High,1.4142135623730951,Human Resources,Very High,Married,9.730502276719161,102.48414511523235,2.0,Yes,3.3166247903554,Excellent,High,0.0,3.7416573867739413,3.0,Better,1.5811388300841898,2.6457513110645907,0.0,1.4142135623730951
469,40.0,Yes,Research & Development,3.1622776601683795,Below College,Medical,Low,Male,Low,1.0,Laboratory Technician,Very High,Divorced,9.510667161961043,81.88406438373708,2.6457513110645907,No,3.6055512754639887,Outstanding,Low,1.7320508075688772,2.8284271247461903,3.0,Better,4.69041575982343,1.7320508075688772,1.0,1.7320508075688772
470,45.0,Yes,Sales,3.6055512754639887,Master,Marketing,Low,Male,Very High,2.0,Sales Executive,High,Single,7.632401126601452,96.317184344228,2.449489742783178,Yes,4.123105625617661,Excellent,High,0.0,4.898979485566356,3.0,Good,2.0,2.6457513110645907,1.7320508075688772,2.8284271247461903
471,43.0,No,Research & Development,3.0,Master,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Very High,Married,7.798523053625206,136.83932183404008,1.7320508075688772,No,4.795831523312719,Excellent,Medium,1.4142135623730951,3.1622776601683795,4.0,Better,1.0,1.4142135623730951,0.0,1.7320508075688772
472,34.0,No,Research & Development,2.449489742783178,College,Technical Degree,Very High,Female,High,1.4142135623730951,Research Scientist,Low,Divorced,8.385032287813898,148.6169573097229,1.7320508075688772,Yes,3.4641016151377544,Excellent,Medium,1.4142135623730951,4.242640687119285,3.0,Better,2.449489742783178,3.0,2.449489742783178,3.0
473,38.0,No,Research & Development,1.0,College,Life Sciences,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,9.488426550754516,150.97681941278267,1.0,Yes,3.6055512754639887,Excellent,Very High,1.0,2.449489742783178,3.0,Better,4.242640687119285,2.23606797749979,1.0,1.7320508075688772
474,38.0,No,Sales,5.385164807134505,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Low,Divorced,9.269457976459273,114.85643212288984,2.8284271247461903,No,4.358898943540674,MISSING,High,1.7320508075688772,2.8284271247461903,6.0,Better,4.0,1.7320508075688772,0.0,1.7320508075688772
475,23.0,No,Sales,4.242640687119285,Doctor,Life Sciences,Low,Male,High,2.0,Manager,Medium,Single,7.109062135687172,99.36297097007515,1.7320508075688772,No,4.795831523312719,Outstanding,Very High,0.0,6.0827625302982185,2.0,Better,1.0,3.0,2.6457513110645907,2.6457513110645907
476,32.0,Yes,Research & Development,2.6457513110645907,College,Technical Degree,Very High,Female,High,1.0,Laboratory Technician,High,Married,8.561784074744113,60.5475020128824,2.8284271247461903,No,3.3166247903554,Excellent,Very High,1.0,3.7416573867739413,2.0,Bad,3.6055512754639887,3.0,3.0,2.8284271247461903
477,36.0,No,Sales,2.6457513110645907,Below College,Life Sciences,Very High,Female,High,1.0,Sales Representative,High,Married,8.561784074744113,127.24778976469491,1.0,No,3.6055512754639887,Excellent,Low,1.0,1.0,2.0,Better,1.5811388300841898,0.0,0.0,0.0
478,44.0,No,Research & Development,2.23606797749979,College,Life Sciences,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,Low,Divorced,7.632401126601452,135.58761005342637,1.0,No,3.4641016151377544,MISSING,Very High,1.4142135623730951,2.449489742783178,4.0,Better,1.7320508075688772,1.7320508075688772,1.0,2.23606797749979
479,56.0,No,Research & Development,4.795831523312719,College,Life Sciences,High,Female,Very High,1.0,Research Scientist,High,Married,8.59044365315583,154.20440979427275,1.0,No,4.898979485566356,Excellent,High,1.0,3.1622776601683795,3.0,Better,0.0,2.6457513110645907,0.0,2.6457513110645907
480,37.0,No,Research & Development,5.385164807134505,Master,Life Sciences,Medium,Female,Medium,2.0,Manager,High,Married,8.400434630806041,96.50906693155831,0.0,No,3.8729833462074175,Excellent,Medium,1.0,5.291502622129181,2.0,Better,3.6055512754639887,3.1622776601683795,3.8729833462074175,2.6457513110645907
481,38.0,No,Research & Development,1.4142135623730951,Master,Medical,Very High,Female,Very High,1.0,Research Scientist,Very High,Married,8.696175846944678,74.73954776421918,0.0,Yes,3.7416573867739413,Excellent,Low,1.7320508075688772,2.449489742783178,2.0,Better,2.7386127875258306,0.0,1.0,1.4142135623730951
482,45.5,No,Research & Development,5.291502622129181,Bachelor,Technical Degree,Very High,Female,High,1.0,Research Scientist,Very High,Married,9.729074639810213,67.7126280689208,2.0,No,4.47213595499958,Excellent,Very High,1.0,2.8284271247461903,5.0,Better,4.47213595499958,2.0,0.0,1.7320508075688772
483,33.0,Yes,Sales,3.0,Bachelor,Marketing,Medium,Female,Low,1.0,Sales Representative,Medium,Single,9.014811987694946,120.95453691366852,1.0,No,3.6055512754639887,Excellent,High,0.0,1.4142135623730951,3.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
484,26.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Female,Medium,1.0,Research Scientist,Very High,Married,7.769800996003896,91.95651146058121,1.7320508075688772,No,4.123105625617661,Excellent,Low,1.0,2.6457513110645907,3.0,Better,2.23606797749979,0.0,0.0,0.0
485,31.0,Yes,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Research Scientist,Low,Single,8.745761999375512,107.14009520249644,2.449489742783178,Yes,4.47213595499958,Outstanding,High,0.0,1.7320508075688772,2.0,Better,3.1622776601683795,0.0,0.0,0.0
486,34.0,No,Research & Development,4.358898943540674,College,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,8.336630087637149,128.5418219880207,2.8284271247461903,Yes,3.8729833462074175,Excellent,High,1.0,3.8729833462074175,2.0,Best,3.6055512754639887,1.4142135623730951,1.7320508075688772,2.6457513110645907
487,39.5,No,Sales,2.23606797749979,College,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Medium,Married,8.269756947532983,94.29209935090002,1.0,No,3.7416573867739413,Excellent,Very High,1.0,3.1622776601683795,2.0,Better,2.23606797749979,2.8284271247461903,2.23606797749979,1.7320508075688772
488,31.0,No,Research & Development,1.0,Master,Life Sciences,High,Female,Medium,2.23606797749979,Manager,High,Married,8.563695025067657,75.35250493513803,0.0,No,3.7416573867739413,Outstanding,Low,1.0,5.830951894845301,3.0,Better,2.23606797749979,4.242640687119285,3.3166247903554,3.0
489,29.0,No,Research & Development,4.242640687119285,Master,Life Sciences,Very High,Female,Medium,2.23606797749979,Research Director,High,Divorced,8.064636475774222,46.09772228646443,1.0,Yes,4.123105625617661,Excellent,High,1.0,5.5677643628300215,3.0,Better,1.7320508075688772,3.0,0.0,3.0
490,31.0,No,Sales,2.449489742783178,College,Marketing,Medium,Male,High,1.4142135623730951,Sales Representative,High,Married,8.336630087637149,126.67675398430448,1.4142135623730951,Yes,4.47213595499958,Excellent,Very High,1.0,3.6055512754639887,2.0,Bad,1.0,2.6457513110645907,2.0,2.23606797749979
491,40.0,Yes,Research & Development,3.1622776601683795,Below College,Medical,Very High,Male,High,1.0,Research Scientist,High,Single,7.632401126601452,164.31372432027703,1.0,Yes,3.3166247903554,Excellent,Very High,0.0,1.0,3.0,Better,2.0,0.0,1.0,1.0
492,29.0,No,Research & Development,1.0,Bachelor,Other,High,Male,Very High,2.23606797749979,Manager,Very High,Married,8.289790583181642,126.372465355393,0.0,No,3.3166247903554,Excellent,High,1.0,5.0,5.0,Better,1.7320508075688772,0.0,1.0,2.6457513110645907
493,27.0,No,Sales,1.4142135623730951,Bachelor,Marketing,High,Female,High,2.0,Manager,Low,Married,7.780720886117918,155.23208431248997,2.8284271247461903,No,4.795831523312719,Excellent,Low,0.0,5.291502622129181,2.0,Better,2.8284271247461903,3.8729833462074175,3.8729833462074175,3.0
494,40.0,No,Sales,3.6055512754639887,College,Life Sciences,Very High,Male,High,1.0,Sales Representative,Medium,Married,7.940583827104244,84.27929757656976,1.0,No,3.6055512754639887,Excellent,High,1.0,1.0,2.0,Better,1.4142135623730951,0.0,0.0,0.0
495,27.0,No,Research & Development,2.0,Below College,Life Sciences,Low,Female,Medium,1.0,Laboratory Technician,Very High,Married,7.632401126601452,103.81714694596457,0.0,No,4.123105625617661,Excellent,Very High,0.0,2.449489742783178,5.0,Good,2.8284271247461903,1.4142135623730951,1.7320508075688772,2.0
496,27.0,No,Research & Development,2.8284271247461903,Below College,Life Sciences,High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,8.745761999375512,157.8195171707226,1.0,No,4.795831523312719,Excellent,Very High,1.0,3.1622776601683795,3.0,Better,2.23606797749979,2.6457513110645907,1.0,2.6457513110645907
497,42.0,Yes,Research & Development,5.0,Bachelor,Life Sciences,Low,Male,Low,1.0,Laboratory Technician,High,Single,8.498418036089904,102.75212893171606,1.0,No,3.4641016151377544,Outstanding,High,0.0,1.0,3.0,Good,4.47213595499958,0.0,0.0,1.0
498,34.0,No,Research & Development,1.0,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,Low,Married,9.18122047340233,102.73266277090264,1.4142135623730951,No,4.0,Excellent,Medium,1.0,2.6457513110645907,2.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
499,49.0,No,Research & Development,4.358898943540674,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,9.878272303395065,150.48255712872506,2.0,No,3.4641016151377544,Excellent,Medium,1.4142135623730951,2.8284271247461903,5.0,Best,5.5677643628300215,1.4142135623730951,1.0,1.4142135623730951
500,39.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Married,9.874625007851023,147.58726232300668,2.0,No,3.6055512754639887,Excellent,Medium,1.0,3.4641016151377544,3.0,Good,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951
501,59.0,No,Sales,2.6457513110645907,Master,Medical,Medium,Female,High,2.23606797749979,Manager,Medium,Single,7.632401126601452,65.94694837519019,1.0,No,3.7416573867739413,Excellent,Medium,0.0,4.58257569495584,2.0,Good,2.449489742783178,2.8284271247461903,3.4641016151377544,2.8284271247461903
502,38.0,No,Sales,1.0,Bachelor,Marketing,Low,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.336630087637149,82.28000972289685,1.0,No,4.58257569495584,Excellent,Low,0.0,3.7416573867739413,3.0,Good,2.6457513110645907,2.8284271247461903,1.4142135623730951,1.0
503,33.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Married,8.13739583005665,129.3599628942433,2.0,No,3.8729833462074175,Excellent,High,1.0,3.0,2.0,Bad,2.449489742783178,1.7320508075688772,1.0,2.0
504,52.0,No,Research & Development,1.4142135623730951,College,Other,High,Female,High,2.0,Manager,Very High,Married,9.259511415982633,113.93857994551271,1.0,Yes,3.3166247903554,Outstanding,High,1.0,5.0990195135927845,3.0,Good,3.0,3.7416573867739413,1.7320508075688772,0.0
505,28.0,Yes,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Very High,Single,8.336630087637149,72.15954545311381,1.0,Yes,3.6055512754639887,MISSING,High,0.0,3.1622776601683795,3.0,Good,2.6457513110645907,3.0,2.6457513110645907,2.8284271247461903
506,34.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,High,Male,High,1.0,Laboratory Technician,Very High,Married,8.865452825753623,138.92084076912292,0.0,No,3.7416573867739413,Excellent,High,1.0,1.7320508075688772,3.0,Better,3.1622776601683795,1.0,1.4142135623730951,1.0
507,56.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Very High,Divorced,8.890135107818843,97.61147473529944,1.7320508075688772,No,4.69041575982343,MISSING,Very High,1.0,3.1622776601683795,6.0,Good,2.449489742783178,2.6457513110645907,1.0,2.6457513110645907
508,45.5,No,Research & Development,1.7320508075688772,Master,Life Sciences,Very High,Female,High,1.0,Research Scientist,High,Married,8.38114434695296,152.18081350814234,1.0,Yes,3.3166247903554,Excellent,High,0.0,2.8284271247461903,2.0,Better,1.4142135623730951,2.6457513110645907,1.7320508075688772,0.0
509,45.5,No,Research & Development,3.7416573867739413,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,8.792093929503284,119.90412836929345,1.0,Yes,3.7416573867739413,Excellent,Very High,1.4142135623730951,3.0,2.0,Good,2.449489742783178,2.6457513110645907,2.449489742783178,2.8284271247461903
510,42.0,No,Research & Development,1.4142135623730951,College,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,8.547722396451059,156.33937443907084,1.4142135623730951,No,3.7416573867739413,Excellent,High,1.0,3.8729833462074175,3.0,Better,2.449489742783178,2.6457513110645907,1.0,2.6457513110645907
511,41.0,No,Research & Development,4.58257569495584,Master,Life Sciences,Medium,Male,Very High,1.7320508075688772,Manufacturing Director,Low,Divorced,8.834919385216395,100.97029266076237,1.0,No,3.3166247903554,Excellent,High,1.0,3.1622776601683795,3.0,Better,1.7320508075688772,3.0,2.8284271247461903,2.8284271247461903
512,19.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Medium,Female,High,1.7320508075688772,Manufacturing Director,Medium,Single,7.751475318021456,95.65563234854496,2.0,No,4.242640687119285,Outstanding,Very High,0.0,3.0,5.0,Better,0.0,0.0,1.4142135623730951,1.4142135623730951
513,21.5,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.632401126601452,64.83826030978929,1.0,Yes,3.3166247903554,Excellent,Medium,1.4142135623730951,2.449489742783178,2.0,Better,3.0,0.0,1.0,0.0
514,46.0,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,Very High,Divorced,7.632401126601452,55.063599591744826,1.0,No,4.69041575982343,Excellent,Medium,1.4142135623730951,1.7320508075688772,2.0,Bad,3.3166247903554,1.4142135623730951,0.0,1.4142135623730951
515,32.0,No,Sales,3.3166247903554,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.444192298531746,90.50414355155235,1.7320508075688772,No,3.4641016151377544,Excellent,High,0.0,2.8284271247461903,2.0,Best,0.0,1.0,0.0,2.0
516,50.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Single,7.774855766665518,103.31989159885912,0.0,No,4.358898943540674,Excellent,Low,0.0,3.0,5.0,Better,1.0,2.6457513110645907,1.0,2.6457513110645907
517,48.0,No,Research & Development,1.0,Bachelor,Other,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,8.336630087637149,152.8430567608486,0.0,No,3.8729833462074175,Excellent,Low,1.0,3.1622776601683795,2.0,Better,1.4142135623730951,2.6457513110645907,0.0,2.23606797749979
518,23.0,No,Research & Development,3.3166247903554,College,Other,Low,Male,Very High,1.4142135623730951,Manufacturing Director,High,Divorced,7.7501841622578365,90.73036977771005,0.0,No,4.242640687119285,Excellent,Very High,1.0,2.23606797749979,3.0,Good,0.0,1.4142135623730951,1.0,1.7320508075688772
519,57.5,No,Sales,3.0,Below College,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,8.27664912542186,145.58846108122714,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,1.0,3.4641016151377544,5.0,Better,2.0,2.6457513110645907,0.0,2.6457513110645907
520,39.0,Yes,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Single,9.866408544294707,64.4670458451448,1.0,No,3.4641016151377544,Excellent,Low,0.0,2.6457513110645907,3.0,Bad,4.58257569495584,1.4142135623730951,2.6457513110645907,2.6457513110645907
521,24.0,No,Sales,1.4142135623730951,Master,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.51699317141357,60.8111831820431,1.0,Yes,4.47213595499958,Outstanding,Low,0.0,2.8284271247461903,2.0,Better,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.23606797749979
