Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
45.5,No,Research & Development,1.7320508075688772,Master,Life Sciences,Very High,Female,High,1.0,Research Scientist,High,Married,8.38114434695296,152.18081350814234,1.0,Yes,3.3166247903554,Excellent,High,0.0,2.0,Better,2.6457513110645907,0.25
45.5,No,Research & Development,3.7416573867739413,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,8.792093929503284,119.90412836929345,1.0,Yes,3.7416573867739413,Excellent,Very High,1.4142135623730951,2.0,Good,2.6457513110645907,0.6666666666666665
42.0,No,Research & Development,1.4142135623730951,College,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,8.547722396451059,156.33937443907084,1.4142135623730951,No,3.7416573867739413,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.3999999999999997
41.0,No,Research & Development,4.58257569495584,Master,Life Sciences,Medium,Male,Very High,1.7320508075688772,Manufacturing Director,Low,Divorced,8.834919385216395,100.97029266076237,1.0,No,3.3166247903554,Excellent,High,1.0,3.0,Better,3.0,0.29999999999999993
19.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Medium,Female,High,1.7320508075688772,Manufacturing Director,Medium,Single,7.751475318021456,95.65563234854496,2.0,No,4.242640687119285,Outstanding,Very High,0.0,5.0,Better,0.0,0.0
32.0,No,Sales,3.3166247903554,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.444192298531746,90.50414355155235,1.7320508075688772,No,3.4641016151377544,Excellent,High,0.0,2.0,Best,1.0,0.0
50.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Very High,Single,7.774855766665517,103.31989159885912,0.0,No,4.358898943540674,Excellent,Low,0.0,5.0,Better,2.6457513110645907,0.1111111111111111
48.0,No,Research & Development,1.0,Bachelor,Other,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Married,8.336630087637149,152.8430567608486,0.0,No,3.8729833462074175,Excellent,Low,1.0,2.0,Better,2.6457513110645907,0.2
23.0,No,Research & Development,3.3166247903554,College,Other,Low,Male,Very High,1.4142135623730951,Manufacturing Director,High,Divorced,7.7501841622578365,90.73036977771005,0.0,No,4.242640687119285,Excellent,Very High,1.0,3.0,Good,1.4142135623730951,0.0
57.5,No,Sales,3.0,Below College,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,8.27664912542186,145.58846108122714,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,1.0,5.0,Better,2.6457513110645907,0.3333333333333334
24.0,No,Sales,1.4142135623730951,Master,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.51699317141357,60.8111831820431,1.0,Yes,4.47213595499958,Outstanding,Low,0.0,2.0,Better,2.6457513110645907,0.375
31.0,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,Very High,1.4142135623730951,Manufacturing Director,Very High,Married,9.173365135851286,57.7408001330082,1.0,No,3.4641016151377544,Excellent,Medium,0.0,3.0,Better,2.6457513110645907,0.375
20.0,No,Research & Development,3.4641016151377544,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,8.017307507688582,111.44954015158608,3.0,Yes,3.4641016151377544,MISSING,Medium,1.4142135623730951,2.0,Better,1.4142135623730951,0.2857142857142857
33.5,No,Sales,4.0,Master,Marketing,High,Female,Medium,1.4142135623730951,Sales Executive,Low,Married,9.597234094498912,116.16367762773352,2.0,No,3.6055512754639887,Excellent,Low,1.4142135623730951,3.0,Good,1.4142135623730951,0.2272727272727273
27.5,No,Sales,2.0,Bachelor,Medical,Medium,Male,High,1.4142135623730951,Sales Executive,High,Married,7.632401126601452,94.14350747661786,1.0,No,3.8729833462074175,Excellent,Medium,0.0,2.0,Best,2.0,0.4
35.0,No,Human Resources,3.3166247903554,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Human Resources,Medium,Married,8.53660358493606,147.7599404439512,2.0,No,3.3166247903554,Excellent,Very High,1.4142135623730951,5.0,Best,3.0,0.7142857142857146
42.0,Yes,Sales,2.23606797749979,Bachelor,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,High,Single,9.499121839871263,164.19196082634497,1.0,Yes,3.3166247903554,Excellent,Very High,0.0,3.0,Better,2.0,0.4166666666666668
23.0,No,Research & Development,4.123105625617661,Bachelor,Life Sciences,Very High,Female,Low,1.0,Research Scientist,High,Single,8.100161446936607,65.41406576570516,1.4142135623730951,No,3.6055512754639887,Excellent,Very High,0.0,3.0,Better,0.0,0.5000000000000001
46.0,No,Research & Development,1.0,Below College,Life Sciences,Very High,Male,Medium,2.0,Manufacturing Director,Very High,Married,9.717519354821976,84.02380615040002,1.0,No,4.0,Excellent,High,1.0,2.0,Better,2.449489742783178,0.6190476190476191
42.0,No,Research & Development,1.0,Bachelor,Life Sciences,Low,Male,Medium,1.0,Research Scientist,High,Divorced,8.35983738064003,111.93748255164577,1.0,No,3.7416573867739413,Excellent,Very High,1.0,3.0,Bad,0.0,1.0
37.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Low,1.4142135623730951,Manufacturing Director,Medium,Divorced,9.849242537683732,127.753669223236,2.23606797749979,No,4.242640687119285,Excellent,Very High,1.0,2.0,Better,1.0,0.7692307692307696
32.0,Yes,Research & Development,1.0,College,Medical,High,Male,High,1.0,Research Scientist,Medium,Divorced,9.127393451155257,105.31856436545269,1.0,Yes,3.4641016151377544,Excellent,High,1.7320508075688772,1.0,Good,1.7320508075688772,0.6666666666666669
49.0,No,Research & Development,3.8729833462074175,College,Life Sciences,Very High,Male,High,2.23606797749979,Research Director,Medium,Married,7.632401126601452,104.15853301578319,2.23606797749979,No,3.3166247903554,Outstanding,Low,1.0,2.0,Better,1.4142135623730951,0.20000000000000004
45.0,No,Sales,1.0,Bachelor,Marketing,Medium,Female,Very High,1.7320508075688772,Sales Executive,Low,Married,8.336630087637149,139.8785187224972,1.0,No,4.0,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.1
29.0,No,Research & Development,2.23606797749979,Master,Life Sciences,Medium,Female,Medium,1.0,Research Scientist,Very High,Divorced,8.113426639943654,48.7134478352744,3.0,No,3.4641016151377544,Excellent,Medium,1.0,2.0,Good,2.0,0.7000000000000001
35.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,Low,Divorced,8.336630087637149,143.14328485821468,1.7320508075688772,No,4.0,Excellent,Medium,1.0,2.0,Better,1.4142135623730951,0.3125000000000001
38.0,No,Sales,4.358898943540674,College,Medical,Low,Male,High,1.7320508075688772,Sales Executive,Medium,Single,7.972121128921655,69.38299503480663,1.0,Yes,3.6055512754639887,Excellent,Very High,0.0,3.0,Better,0.0,0.2
29.0,Yes,Research & Development,1.7320508075688772,Bachelor,Medical,Low,Female,High,1.0,Laboratory Technician,Low,Married,9.259511415982633,96.93296652842108,2.23606797749979,No,3.6055512754639887,Excellent,High,1.0,3.0,Better,1.4142135623730951,0.3333333333333334
25.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Low,Female,Medium,1.4142135623730951,Research Scientist,High,Single,8.729073550451737,141.43196244130957,1.0,Yes,3.7416573867739413,MISSING,Low,0.0,3.0,Bad,2.6457513110645907,0.29999999999999993
39.5,No,Research & Development,1.4142135623730951,Master,Medical,Low,Female,Medium,1.0,Research Scientist,Very High,Single,9.791158367562208,118.19475453673908,0.0,Yes,3.7416573867739413,Excellent,High,0.0,2.0,Best,2.0,0.1666666666666667
39.5,Yes,Research & Development,3.0,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Low,Married,8.646289764750648,78.79086241436883,2.0,No,4.123105625617661,Excellent,High,1.0,2.0,Good,1.0,0.9090909090909092
45.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,9.259511415982633,104.60401521930216,0.0,No,4.123105625617661,Excellent,Low,1.7320508075688772,4.0,Good,3.1622776601683795,0.26315789473684204
27.5,No,Sales,1.4142135623730951,College,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.336630087637149,65.25335240430182,1.7320508075688772,No,3.7416573867739413,Excellent,High,1.0,5.0,Better,2.8284271247461903,0.6666666666666665
27.5,Yes,Sales,4.898979485566356,Master,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Single,8.829519094780778,88.40248865275231,0.0,Yes,4.795831523312719,Excellent,High,0.0,4.0,Best,3.0,0.375
25.0,No,Sales,2.8284271247461903,College,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.65591111072806,117.28171212938528,2.0,Yes,3.3166247903554,Excellent,Medium,1.0,1.0,Good,1.4142135623730951,0.375
29.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,Medium,1.0,Laboratory Technician,High,Married,8.65956043270316,58.523499553598135,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,1.0,4.0,Good,1.4142135623730951,1.0
39.5,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,8.739376281635323,119.15955689746416,1.7320508075688772,Yes,4.358898943540674,Excellent,Very High,1.0,6.0,Best,2.0,0.4999999999999999
28.0,No,Research & Development,4.898979485566356,College,Technical Degree,Low,Male,High,1.4142135623730951,Research Scientist,Very High,Divorced,8.745761999375512,156.35536447464796,1.0,No,4.123105625617661,Excellent,Low,1.4142135623730951,3.0,Better,2.8284271247461903,0.3333333333333333
18.0,No,Research & Development,1.4142135623730951,College,Other,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Divorced,7.384610383176974,73.40299721401027,1.0,No,4.358898943540674,MISSING,Low,1.4142135623730951,5.0,Better,2.6457513110645907,0.0
47.0,No,Sales,2.0,Below College,Marketing,High,Female,High,1.7320508075688772,Sales Executive,High,Divorced,7.652070746116482,162.65915283192643,0.0,Yes,3.6055512754639887,Excellent,Very High,1.0,2.0,Best,3.7416573867739413,0.08695652173913047
50.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Female,Medium,2.23606797749979,Research Director,Low,Married,9.493185766536437,140.73023839957068,2.8284271247461903,No,3.4641016151377544,Excellent,Medium,1.7320508075688772,3.0,Better,0.0,0.4117647058823529
29.0,No,Sales,2.449489742783178,Bachelor,Life Sciences,High,Female,Very High,2.0,Sales Executive,Low,Married,8.341171747170764,135.11476603243628,3.0,No,3.3166247903554,MISSING,Very High,1.7320508075688772,3.0,Good,2.6457513110645907,0.25
41.0,Yes,Sales,4.0,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Sales Executive,Low,Single,7.9294865233142895,100.45894683899489,1.4142135623730951,Yes,4.47213595499958,Excellent,High,0.0,1.0,Good,0.0,0.6363636363636365
40.0,No,Sales,2.23606797749979,College,Marketing,Very High,Male,High,2.23606797749979,Manager,High,Married,7.76004068088038,88.14760348415605,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.0,5.0,Best,0.0,0.14285714285714282
29.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,High,Divorced,9.035272443893538,136.46977687385584,1.0,No,3.3166247903554,Excellent,Low,1.0,2.0,Better,2.8284271247461903,0.29999999999999993
30.0,No,Sales,1.0,Below College,Life Sciences,Low,Male,Medium,1.4142135623730951,Sales Executive,High,Single,7.698936199813447,157.06049789810294,2.6457513110645907,No,3.3166247903554,Excellent,Very High,0.0,5.0,Good,1.7320508075688772,0.5000000000000001
51.0,No,Research & Development,2.6457513110645907,Master,Medical,Very High,Female,High,1.4142135623730951,Research Scientist,Low,Married,9.527629789180624,116.56757696718245,2.23606797749979,Yes,4.69041575982343,Excellent,High,1.0,6.0,Better,1.7320508075688772,0.4375000000000001
34.0,No,Research & Development,3.0,College,Life Sciences,Medium,Female,High,1.0,Research Scientist,Low,Married,8.420241665339788,86.64871608973787,1.0,Yes,3.6055512754639887,Excellent,Very High,0.0,3.0,Better,2.6457513110645907,0.375
44.0,No,Research & Development,4.47213595499958,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Research Scientist,High,Single,7.798112628829787,129.94229488507582,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.0,2.0,Good,1.7320508075688772,0.2
43.0,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Manufacturing Director,High,Single,7.7989333100412175,93.73899935459093,0.0,No,4.58257569495584,Excellent,Medium,0.0,2.0,Better,2.6457513110645907,0.29999999999999993
58.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,7.774855766665517,138.52075656738234,1.4142135623730951,No,4.242640687119285,Excellent,Very High,1.0,3.0,Better,1.0,0.3571428571428571
30.0,No,Sales,3.4641016151377544,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.574329382787047,81.51686941977103,2.0,No,3.3166247903554,MISSING,Very High,0.0,3.0,Better,1.4142135623730951,0.4375000000000001
32.0,No,Research & Development,3.3166247903554,Bachelor,Life Sciences,Low,Female,High,1.7320508075688772,Healthcare Representative,High,Married,8.105307515505151,129.8961123359741,1.0,No,4.123105625617661,MISSING,Medium,1.0,3.0,Better,3.0,0.29999999999999993
34.0,No,Research & Development,1.0,Master,Medical,Very High,Female,High,1.7320508075688772,Healthcare Representative,Low,Divorced,8.399310150759518,111.21151019566277,2.6457513110645907,No,4.0,Excellent,High,1.0,2.0,Better,1.4142135623730951,0.6470588235294118
35.0,No,Research & Development,3.0,Master,Life Sciences,High,Male,Medium,1.4142135623730951,Healthcare Representative,Medium,Single,9.232199706329077,139.26234236145822,3.0,No,4.358898943540674,Outstanding,High,0.0,3.0,Better,1.0,0.7999999999999999
39.5,No,Sales,1.4142135623730951,Bachelor,Life Sciences,High,Female,High,1.7320508075688772,Sales Executive,Very High,Divorced,8.535622326884607,74.80641683706017,2.0,Yes,3.4641016151377544,MISSING,Medium,1.0,2.0,Good,2.449489742783178,0.07692307692307697
56.0,No,Research & Development,3.0,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Married,9.48888078651068,159.4114174079134,3.0,No,4.123105625617661,MISSING,High,1.0,2.0,Better,1.7320508075688772,0.7777777777777778
52.0,No,Sales,5.385164807134505,Below College,Medical,Low,Female,High,1.7320508075688772,Manager,High,Married,9.442562587223595,154.84831287424478,1.7320508075688772,No,4.58257569495584,Excellent,Medium,1.0,2.0,Bad,0.0,0.3333333333333333
50.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Very High,Male,High,1.7320508075688772,Manufacturing Director,Medium,Married,9.258749511183867,125.74975149080812,1.7320508075688772,No,4.242640687119285,Excellent,Medium,1.0,3.0,Better,1.4142135623730951,0.1739130434782609
18.0,Yes,Research & Development,5.385164807134505,Master,Medical,Low,Female,Medium,1.4142135623730951,Research Scientist,High,Single,7.322510433997394,55.93746508378798,1.0,No,4.69041575982343,Excellent,Medium,0.0,4.0,Better,2.6457513110645907,0.0
38.0,No,Research & Development,1.7320508075688772,Master,Medical,Medium,Male,High,1.7320508075688772,Research Director,High,Divorced,7.944846711001996,116.28843450661807,3.0,No,3.4641016151377544,Excellent,Low,1.0,2.0,Better,1.4142135623730951,0.22222222222222227
42.0,No,Research & Development,5.196152422706632,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,8.562357743370614,71.77046746399245,1.4142135623730951,No,4.0,Excellent,Medium,1.0,1.0,Better,2.6457513110645907,0.2941176470588235
27.0,No,Sales,4.0,Master,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,High,Divorced,8.722905701000768,117.01709276853529,2.8284271247461903,No,3.7416573867739413,Outstanding,High,1.0,0.0,Better,2.6457513110645907,0.3333333333333333
20.0,No,Sales,3.1622776601683795,Bachelor,Medical,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,6.9167150203536085,95.524865872714,1.0,No,3.6055512754639887,Excellent,Low,0.0,5.0,Better,1.7320508075688772,0.2
24.0,No,Research & Development,3.8729833462074175,Master,Life Sciences,Low,Female,High,2.0,Research Director,High,Married,8.336630087637149,147.05101155721442,1.4142135623730951,Yes,3.7416573867739413,MISSING,Medium,0.0,6.0,Better,1.4142135623730951,0.1739130434782609
46.0,No,Research & Development,4.242640687119285,Master,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Medium,Married,8.62371303479391,113.98245479020004,1.7320508075688772,Yes,3.7416573867739413,Excellent,Very High,1.4142135623730951,3.0,Better,2.6457513110645907,0.5882352941176472
40.0,No,Research & Development,3.8729833462074175,Bachelor,Medical,Medium,Female,High,2.0,Research Director,Low,Divorced,7.70210434005105,109.21996154549772,2.6457513110645907,No,3.7416573867739413,MISSING,Very High,1.4142135623730951,3.0,Good,2.8284271247461903,0.4375000000000001
50.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Research Scientist,Very High,Single,9.127827950401716,149.8499249249061,1.0,No,3.6055512754639887,Excellent,High,0.0,3.0,Better,2.8284271247461903,0.22222222222222227
18.0,No,Research & Development,4.47213595499958,Master,Medical,High,Female,High,1.4142135623730951,Manufacturing Director,Low,Married,7.090076835776093,74.49161026585477,1.0,No,3.7416573867739413,Excellent,High,0.0,2.0,Good,3.3166247903554,0.0
