Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34.0,No,Research & Development,3.4641016151377544,College,Other,Very High,Male,High,1.0,Laboratory Technician,Very High,Single,7.60489448081162,116.92732785794772,1.0,No,3.6055512754639887,MISSING,High,0.0,2.23606797749979,2.0,Best,1.0,1.4142135623730951,1.0,2.0
35.0,No,Research & Development,1.0,Bachelor,Technical Degree,Very High,Male,High,1.7320508075688772,Research Director,Low,Married,9.035272443893538,127.64011908487079,1.0,No,3.6055512754639887,Excellent,Medium,1.0,3.8729833462074175,3.0,Better,3.6055512754639887,3.4641016151377544,2.23606797749979,3.3166247903554
37.0,No,Research & Development,2.0,Bachelor,Medical,Very High,Female,High,1.4142135623730951,Healthcare Representative,Medium,Single,8.146709052203319,72.09022125087424,3.0,No,3.4641016151377544,Outstanding,Very High,0.0,3.1622776601683795,3.0,Good,2.23606797749979,1.4142135623730951,1.4142135623730951,1.7320508075688772
38.0,No,Sales,2.8284271247461903,Master,Life Sciences,Low,Female,High,1.4142135623730951,Sales Executive,Low,Married,8.336630087637149,102.90286682109492,1.4142135623730951,No,3.6055512754639887,MISSING,Very High,1.0,2.8284271247461903,3.0,Bad,2.6457513110645907,1.4142135623730951,1.4142135623730951,1.4142135623730951
51.0,No,Sales,1.4142135623730951,College,Life Sciences,Low,Male,High,1.0,Sales Representative,High,Married,8.336630087637149,79.95623803056269,0.0,No,4.358898943540674,Outstanding,High,1.0,1.7320508075688772,4.0,Better,2.0,1.4142135623730951,1.0,1.4142135623730951
36.0,No,Sales,3.1622776601683795,Below College,Medical,Very High,Male,High,1.0,Sales Representative,Medium,Married,9.20833836930551,152.91827882892218,1.0,No,4.69041575982343,Excellent,Medium,0.0,1.0,3.0,Better,3.1622776601683795,0.0,0.0,0.0
33.5,No,Sales,2.8284271247461903,Master,Life Sciences,Low,Male,Medium,1.7320508075688772,Sales Executive,Low,Single,9.849242537683732,119.28537211242626,1.0,No,3.8729833462074175,Excellent,Medium,0.0,3.1622776601683795,2.0,Better,4.69041575982343,2.6457513110645907,0.0,3.0
38.0,No,Research & Development,5.385164807134505,Bachelor,Medical,Medium,Female,High,1.4142135623730951,Laboratory Technician,High,Married,7.632401126601452,132.25354437594478,2.0,No,3.6055512754639887,Excellent,Low,1.4142135623730951,3.1622776601683795,4.0,Better,2.449489742783178,2.6457513110645907,2.6457513110645907,2.6457513110645907
39.5,No,Research & Development,3.1622776601683795,College,Life Sciences,Low,Female,High,1.0,Research Scientist,Very High,Married,8.018954683155718,98.25985955617891,1.7320508075688772,No,4.58257569495584,Excellent,Very High,1.4142135623730951,2.8284271247461903,3.0,Good,1.0,1.4142135623730951,0.0,1.4142135623730951
33.0,No,Sales,4.242640687119285,Bachelor,Medical,High,Male,High,1.4142135623730951,Sales Executive,High,Married,8.868413284672007,78.60661549767933,1.0,No,4.0,MISSING,Medium,0.0,2.23606797749979,2.0,Better,2.23606797749979,1.4142135623730951,1.0,0.0
39.5,No,Research & Development,2.23606797749979,Bachelor,Technical Degree,High,Male,Medium,1.7320508075688772,Healthcare Representative,Medium,Divorced,9.170559501964338,96.20291055888072,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,1.0,4.898979485566356,2.0,Better,2.0,0.0,0.0,2.0
36.0,Yes,Research & Development,3.3166247903554,College,Medical,Low,Male,Low,1.4142135623730951,Healthcare Representative,Medium,Married,8.450625947144124,119.9249765478401,2.23606797749979,No,3.8729833462074175,Excellent,Low,0.0,3.8729833462074175,3.0,Bad,2.449489742783178,0.0,0.0,0.0
37.0,No,Research & Development,1.7320508075688772,Bachelor,Technical Degree,High,Male,High,1.4142135623730951,Research Scientist,Medium,Single,9.269457976459273,162.12649382503773,2.0,No,3.4641016151377544,Excellent,Very High,0.0,3.1622776601683795,2.0,Better,3.741657386773941,0.0,2.6457513110645907,2.6457513110645907
46.0,No,Research & Development,1.0,College,Medical,High,Female,Medium,1.0,Research Scientist,Low,Married,9.733410722158613,136.73697378543957,1.4142135623730951,No,3.741657386773941,Excellent,Low,1.0,4.123105625617661,2.0,Good,2.6457513110645907,1.0,0.0,1.4142135623730951
27.5,No,Human Resources,1.4142135623730951,Below College,Human Resources,Medium,Female,Medium,1.4142135623730951,Human Resources,Very High,Single,8.925986089617076,64.98461356351979,1.0,No,4.58257569495584,Excellent,Very High,0.0,3.1622776601683795,2.0,Good,3.8729833462074175,1.0,0.0,2.8284271247461903
48.0,No,Sales,4.69041575982343,College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.770128527538184,124.41864811996632,0.0,No,3.6055512754639887,Excellent,Low,1.0,2.8284271247461903,2.0,Best,2.8284271247461903,2.6457513110645907,0.0,2.6457513110645907
34.0,No,Research & Development,1.4142135623730951,Below College,Medical,High,Male,Medium,2.0,Manager,Low,Single,9.163982247998034,131.61686821984483,2.6457513110645907,No,3.8729833462074175,Excellent,Medium,0.0,5.5677643628300215,2.0,Best,3.1622776601683795,2.6457513110645907,2.449489742783178,1.4142135623730951
39.5,No,Research & Development,5.385164807134505,College,Life Sciences,Low,Male,High,1.4142135623730951,Research Scientist,High,Divorced,9.442562587223595,113.71895180663601,1.4142135623730951,No,3.3166247903554,MISSING,Medium,1.0,4.358898943540674,3.0,Better,1.4142135623730951,2.0,0.0,1.4142135623730951
55.0,No,Sales,1.4142135623730951,Master,Life Sciences,High,Male,High,1.0,Sales Representative,Very High,Single,7.632401126601452,130.38788287260442,1.7320508075688772,Yes,4.58257569495584,Excellent,Very High,0.0,2.6457513110645907,3.0,Good,3.0,1.4142135623730951,1.0,1.4142135623730951
45.0,Yes,Research & Development,4.795831523312719,Bachelor,Medical,High,Male,High,1.0,Research Scientist,Low,Single,9.723403490682363,148.84219831754703,0.0,No,3.6055512754639887,Excellent,Low,0.0,2.449489742783178,2.0,Better,4.58257569495584,1.4142135623730951,0.0,1.7320508075688772
35.0,No,Research & Development,2.6457513110645907,College,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,7.576097340623112,64.4670458451448,1.0,No,3.4641016151377544,MISSING,Medium,1.0,3.6055512754639887,3.0,Bad,1.0,3.1622776601683795,1.7320508075688772,3.4641016151377544
40.0,No,Sales,4.123105625617661,College,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Medium,Married,7.609862200913553,129.69965304502554,1.4142135623730951,No,4.0,Excellent,High,1.4142135623730951,3.4641016151377544,3.0,Bad,2.23606797749979,1.4142135623730951,1.0,1.7320508075688772
33.5,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Very High,Male,Medium,2.0,Manager,Low,Divorced,7.711996507047669,113.525327570547,2.0,No,3.6055512754639887,Excellent,Medium,1.0,4.58257569495584,3.0,Good,2.7386127875258306,2.449489742783178,2.6457513110645907,2.6457513110645907
47.0,No,Research & Development,1.7320508075688772,College,Life Sciences,High,Male,High,1.7320508075688772,Research Director,Very High,Single,9.467769401256945,139.18692467326088,1.7320508075688772,No,3.8729833462074175,Excellent,Very High,0.0,3.1622776601683795,3.0,Better,1.5811388300841898,2.6457513110645907,2.6457513110645907,2.6457513110645907
29.0,No,Research & Development,3.1622776601683795,Below College,Medical,High,Male,High,1.0,Research Scientist,High,Married,7.938802248154483,110.12265888544464,0.0,No,4.123105625617661,Excellent,Medium,1.0,1.7320508075688772,3.0,Good,1.0,1.0,0.0,1.4142135623730951
33.5,No,Research & Development,1.0,Bachelor,Medical,Medium,Male,High,1.0,Research Scientist,Low,Married,8.685077700412423,76.60287200882223,2.0,No,3.6055512754639887,Excellent,Very High,1.0,2.23606797749979,3.0,Good,3.6055512754639887,1.4142135623730951,1.0,1.4142135623730951
24.0,No,Sales,2.23606797749979,Master,Life Sciences,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Married,8.187855443695621,154.18171097766427,2.23606797749979,Yes,4.58257569495584,MISSING,High,1.0,4.47213595499958,2.0,Better,2.0,3.6055512754639887,1.0,3.4641016151377544
39.0,No,Human Resources,2.0,Bachelor,Human Resources,High,Male,Low,1.4142135623730951,Human Resources,Medium,Married,8.775240458738327,144.20124826089406,2.449489742783178,No,4.358898943540674,Excellent,Medium,1.0,3.1622776601683795,2.0,Better,3.0,1.4142135623730951,1.0,1.4142135623730951
24.0,No,Research & Development,3.3166247903554,College,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Low,Married,7.910223707097344,130.7249019888713,1.0,Yes,3.4641016151377544,Excellent,Very High,0.0,2.449489742783178,3.0,Good,2.449489742783178,2.23606797749979,0.0,1.0
43.0,No,Research & Development,5.0,College,Life Sciences,Low,Male,Medium,1.7320508075688772,Research Director,Medium,Married,7.632401126601452,163.4227646321038,1.7320508075688772,No,4.123105625617661,Excellent,High,1.0,4.358898943540674,3.0,Better,2.7386127875258306,2.8284271247461903,0.0,1.0
34.0,No,Sales,5.0990195135927845,Master,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.632401126601452,109.85900054160332,0.0,No,4.242640687119285,Excellent,Low,0.0,2.0,3.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
45.0,No,Research & Development,3.8729833462074175,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Laboratory Technician,High,Single,8.558335134747413,112.61438629233835,0.0,Yes,3.4641016151377544,Excellent,Very High,0.0,3.1622776601683795,2.0,Better,4.898979485566356,2.23606797749979,0.0,2.8284271247461903
37.0,No,Research & Development,1.4142135623730951,College,Medical,High,Male,Medium,1.0,Laboratory Technician,Medium,Married,8.779865100863853,126.344766413176,2.0,No,3.741657386773941,Excellent,Medium,1.0,3.0,3.0,Good,2.23606797749979,1.0,0.0,2.23606797749979
24.0,No,Research & Development,2.449489742783178,College,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,8.437500422506991,53.09425580983314,2.449489742783178,No,4.47213595499958,Excellent,Very High,1.4142135623730951,2.6457513110645907,2.0,Better,2.7386127875258306,1.4142135623730951,0.0,1.0
38.0,Yes,Sales,5.0990195135927845,Master,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Low,Single,7.632401126601452,151.5486720496092,2.23606797749979,No,3.8729833462074175,Excellent,High,0.0,3.0,2.0,Good,2.449489742783178,1.7320508075688772,0.0,1.0
31.0,Yes,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Low,Male,High,1.0,Laboratory Technician,Low,Married,9.20391980417326,121.11564721372707,2.0,No,3.4641016151377544,Excellent,High,0.0,3.1622776601683795,2.0,Best,3.0,1.4142135623730951,1.0,1.4142135623730951
55.0,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Very High,Single,9.303466349965667,140.80482946262887,0.0,Yes,3.741657386773941,Excellent,High,0.0,2.449489742783178,4.0,Good,1.7320508075688772,2.0,0.0,1.4142135623730951
60.0,Yes,Research & Development,1.4142135623730951,College,Other,Very High,Male,Medium,1.0,Laboratory Technician,High,Single,8.745761999375512,48.94895300208167,2.449489742783178,Yes,3.8729833462074175,Outstanding,Medium,0.0,2.6457513110645907,2.0,Better,1.0,0.0,0.0,0.0
53.0,No,Research & Development,4.898979485566356,Bachelor,Medical,High,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Single,9.774744676643405,131.14114533585558,1.0,No,4.358898943540674,Excellent,Medium,0.0,3.1622776601683795,2.0,Better,2.23606797749979,3.0,1.0,2.8284271247461903
27.0,No,Research & Development,1.0,College,Life Sciences,Very High,Male,Medium,1.0,Laboratory Technician,Low,Married,8.438366410870268,127.251719045363,1.0,No,3.4641016151377544,MISSING,High,1.0,2.0,4.0,Better,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951
39.5,No,Research & Development,4.795831523312719,Master,Medical,Medium,Female,Low,1.0,Laboratory Technician,High,Married,8.675051276031818,98.46826900072935,0.0,No,4.0,Excellent,Medium,1.0,2.449489742783178,2.0,Best,3.0,2.0,0.0,1.7320508075688772
37.0,No,Sales,1.4142135623730951,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,High,Single,8.178638788590701,72.4016574395918,1.0,Yes,3.3166247903554,Excellent,Low,0.0,2.23606797749979,3.0,Better,2.8284271247461903,2.0,0.0,2.0
34.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Low,Female,Medium,2.23606797749979,Manager,High,Married,7.91644286012226,150.1299437154361,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.0,4.58257569495584,2.0,Better,1.4142135623730951,3.4641016151377544,2.449489742783178,3.741657386773941
31.0,No,Sales,1.4142135623730951,Master,Life Sciences,High,Male,High,2.23606797749979,Manager,High,Married,8.34212526333359,114.1139781096076,0.0,No,3.741657386773941,Excellent,Very High,0.0,4.58257569495584,2.0,Better,3.1622776601683795,3.8729833462074175,1.0,3.4641016151377544
45.0,No,Research & Development,3.0,Master,Life Sciences,High,Male,Medium,1.0,Research Scientist,Medium,Single,7.632401126601452,86.89649014776144,0.0,Yes,4.0,Outstanding,Very High,0.0,1.7320508075688772,1.0,Better,4.47213595499958,1.4142135623730951,1.4142135623730951,1.4142135623730951
51.0,No,Research & Development,3.0,Bachelor,Life Sciences,High,Female,Medium,1.0,Laboratory Technician,Medium,Divorced,8.504310565585222,162.94477592116908,1.0,No,3.3166247903554,Excellent,High,1.7320508075688772,1.0,2.0,Better,2.6457513110645907,0.0,0.0,0.0
30.0,No,Research & Development,2.0,College,Technical Degree,High,Male,High,2.23606797749979,Manager,Very High,Married,8.331345424845724,70.2353187506115,1.0,No,3.3166247903554,Excellent,Very High,0.0,4.69041575982343,3.0,Better,3.3166247903554,4.123105625617661,3.3166247903554,3.8729833462074175
45.0,Yes,Research & Development,2.8284271247461903,Below College,Medical,Very High,Female,Medium,1.0,Laboratory Technician,High,Single,8.518392471991719,143.4782213438681,1.0,Yes,3.3166247903554,Excellent,Low,0.0,2.23606797749979,3.0,Better,2.23606797749979,2.0,1.0,1.4142135623730951
21.5,No,Research & Development,5.291502622129181,Bachelor,Life Sciences,Very High,Female,High,2.0,Research Director,Low,Married,8.786456678344,149.7397742752406,2.0,Yes,3.3166247903554,Excellent,Medium,0.0,5.0,1.0,Better,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951
28.0,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Low,Male,Low,1.0,Research Scientist,High,Divorced,7.905810312658932,149.36532395439042,1.0,No,5.0,MISSING,High,1.7320508075688772,3.1622776601683795,2.0,Good,2.23606797749979,2.6457513110645907,0.0,3.0
56.0,No,Research & Development,5.291502622129181,Bachelor,Medical,Medium,Female,Very High,1.0,Research Scientist,High,Single,7.632401126601452,126.84636376341265,2.0,No,3.4641016151377544,Excellent,Very High,0.0,4.242640687119285,2.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
35.0,No,Research & Development,2.6457513110645907,Master,Medical,Medium,Female,Very High,1.4142135623730951,Research Scientist,Medium,Married,8.745761999375512,75.0199973340442,2.449489742783178,Yes,4.0,Excellent,Very High,0.0,4.242640687119285,2.0,Better,3.0,0.0,0.0,0.0
39.5,No,Research & Development,3.0,Bachelor,Medical,High,Female,Very High,1.0,Research Scientist,High,Married,7.898411092811599,132.72528018429642,1.0,No,4.0,Excellent,Very High,1.0,2.23606797749979,3.0,Better,1.0,1.7320508075688772,0.0,2.0
49.0,Yes,Sales,1.7320508075688772,College,Marketing,Low,Male,Medium,1.0,Sales Representative,High,Married,8.336630087637149,61.725197448043865,1.0,Yes,3.741657386773941,Excellent,High,0.0,1.7320508075688772,2.0,Better,2.7386127875258306,1.4142135623730951,0.0,1.4142135623730951
29.0,No,Sales,5.385164807134505,College,Medical,Low,Male,High,1.4142135623730951,Sales Executive,High,Divorced,8.801469470733187,65.32227797620043,2.23606797749979,No,3.4641016151377544,Excellent,Low,1.4142135623730951,2.8284271247461903,2.0,Better,0.0,0.0,0.0,0.0
33.5,No,Sales,3.1622776601683795,Master,Marketing,Low,Male,Medium,1.7320508075688772,Sales Executive,Medium,Divorced,8.000684784514746,143.70803735351757,1.4142135623730951,No,3.4641016151377544,Excellent,Medium,1.0,3.3166247903554,3.0,Good,1.7320508075688772,0.0,0.0,0.0
34.0,Yes,Research & Development,2.8284271247461903,Below College,Medical,High,Male,High,1.0,Laboratory Technician,Low,Married,7.92588031673756,126.48715349789481,1.0,Yes,4.123105625617661,Excellent,High,0.0,1.0,3.0,Better,2.6457513110645907,0.0,0.0,0.0
41.0,No,Sales,3.0,College,Medical,Low,Male,High,1.0,Sales Representative,Very High,Single,9.862092477169742,53.39475629684998,1.0,No,4.898979485566356,Excellent,High,0.0,1.7320508075688772,3.0,Good,4.69041575982343,1.4142135623730951,1.4142135623730951,1.4142135623730951
58.0,No,Research & Development,1.0,Master,Medical,Low,Female,Medium,1.7320508075688772,Healthcare Representative,Low,Single,9.26407069439715,160.61133210331082,1.7320508075688772,No,4.47213595499958,Excellent,High,0.0,4.795831523312719,3.0,Good,2.449489742783178,3.4641016151377544,3.4641016151377544,2.8284271247461903
40.0,No,Research & Development,3.3166247903554,Master,Medical,Medium,Female,High,2.0,Manager,Very High,Divorced,9.252920819511301,156.3841424185969,1.7320508075688772,No,4.47213595499958,Excellent,Low,1.0,5.0990195135927845,3.0,Better,4.242640687119285,3.0,1.0,3.4641016151377544
38.0,No,Research & Development,2.8284271247461903,Below College,Life Sciences,Very High,Male,Very High,1.0,Laboratory Technician,Very High,Married,8.579416534596369,69.94283380018285,1.0,No,4.358898943540674,Excellent,Very High,0.0,1.0,1.0,Better,2.8284271247461903,0.0,0.0,1.0
60.0,No,Research & Development,1.4142135623730951,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Single,8.595079730073309,106.24499988234741,1.0,No,3.741657386773941,Excellent,Very High,0.0,2.0,1.0,Better,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951
